param n=100;
param m=6;
param K = 18;
param Q = 60;
param L =38;
param HC:=
1 204.17
2 197.202
3 256.53
4 244.5
5 256.902
6 236.728;

param o:
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100:=
44	111.8033989	28.28427125	143.1782106	108.1665383	92.19544457	78.10249676	104.4030651	42.42640687	60.8276253	94.86832981	98.99494937	28.28427125	53.85164807	120.4159458	120.4159458	36.05551275	147.6482306	121.6552506	130.3840481	183.8477631	131.5294644	14.14213562	90.55385138	60.8276253	40	184.3908891	98.48857802	130.3840481	121.6552506	141.4213562	84.85281374	158.113883	114.0175425	40	167.6305461	78.10249676	191.0497317	183.5755975	156.2049935	50.99019514	136.0147051	120.4159458	98.99494937	0	53.85164807	114.0175425	145.6021978	131.5294644	31.6227766	44.72135955	155.5634919	143.1782106	53.85164807	63.2455532	50	90	147.6482306	108.1665383	22.36067977	42.42640687	161.245155	127.2792206	28.28427125	63.2455532	228.035085	120.4159458	80.62257748	98.48857802	160.3121954	14.14213562	139.2838828	90.55385138	78.10249676	186.0107524	110	164.0121947	94.86832981	63.2455532	63.2455532	170.8800749	143.1782106	53.85164807	80.62257748	20	44.72135955	142.126704	78.10249676	134.5362405	136.0147051	134.5362405	165.5294536	130.3840481	63.2455532	104.4030651	169.7056275	139.2838828	72.80109889	89.4427191	70	128.0624847
45	72.11102551	30	178.8854382	155.5634919	76.15773106	80	70.71067812	22.36067977	56.56854249	64.03124237	53.85164807	70	76.15773106	107.7032961	152.3154621	70.71067812	151.3274595	122.0655562	78.10249676	170	152.9705854	67.08203932	41.23105626	14.14213562	78.10249676	200.2498439	44.72135955	155.241747	80.62257748	94.33981132	136.0147051	106.3014581	72.80109889	92.19544457	205.9126028	107.7032961	174.9285568	184.3908891	138.9244399	80.62257748	150.3329638	70.71067812	150	53.85164807	0	98.48857802	92.19544457	114.0175425	85.44003745	72.80109889	143.1782106	155.5634919	98.99494937	85.44003745	28.28427125	44.72135955	192.0937271	89.4427191	70.71067812	94.33981132	162.788206	80.62257748	80.62257748	106.3014581	219.317122	76.15773106	63.2455532	114.0175425	184.3908891	41.23105626	180.2775638	50	114.0175425	180.2775638	102.9563014	158.113883	106.3014581	117.0469991	110	180.2775638	121.6552506	107.7032961	42.42640687	72.80109889	98.48857802	136.0147051	70.71067812	89.4427191	174.9285568	86.02325267	171.1724277	92.19544457	80.62257748	113.137085	122.0655562	85.44003745	86.02325267	100.4987562	70.71067812	85.44003745
46	53.85164807	114.0175425	138.9244399	151.3274595	174.642492	41.23105626	41.23105626	116.6190379	152.6433752	40	141.4213562	142.126704	162.788206	10	111.8033989	148.6606875	63.2455532	219.544984	141.4213562	72.11102551	92.19544457	116.6190379	80	85.44003745	94.86832981	120.8304597	110	100	58.30951895	170.2938637	150.3329638	164.924225	161.245155	147.6482306	166.4331698	191.0497317	78.10249676	90	42.42640687	82.46211251	78.10249676	85.44003745	160	114.0175425	98.48857802	0	120.8304597	211.896201	134.1640786	155.5634919	44.72135955	250	111.8033989	70.71067812	125.2996409	70	170.8800749	10	136.0147051	126.4911064	70.71067812	160	120.8304597	110.4536102	120.8304597	160.3121954	36.05551275	206.1552813	120.4159458	113.137085	152.3154621	60	192.0937271	82.46211251	201.246118	60.8276253	200	158.113883	174.9285568	94.86832981	218.4032967	148.6606875	60.8276253	130.3840481	139.2838828	40	36.05551275	170	143.1782106	160.3121954	82.46211251	181.1077028	170.2938637	208.0865205	192.3538406	126.4911064	178.0449381	50.99019514	166.4331698	170.2938637
47	67.08203932	121.6552506	247.5883681	238.5372088	130	134.5362405	80.62257748	110.4536102	131.5294644	86.02325267	76.15773106	161.245155	160.3121954	130	219.317122	160.3121954	183.8477631	178.8854382	42.42640687	170.2938637	208.0865205	158.113883	58.30951895	85.44003745	161.245155	241.6609195	50	214.0093456	63.2455532	72.11102551	223.6067977	50.99019514	86.02325267	184.3908891	275.8622845	191.0497317	170	206.1552813	141.4213562	158.113883	197.2308292	36.05551275	237.0653918	145.6021978	92.19544457	120.8304597	0	150	177.2004515	160	152.9705854	219.317122	183.5755975	156.2049935	110	64.03124237	270.1851217	111.8033989	162.788206	183.8477631	189.7366596	70.71067812	170.8800749	188.6796226	220	78.10249676	106.3014581	186.8154169	238.5372088	133.4166406	254.9509757	70.71067812	200.2498439	192.3538406	156.5247584	174.642492	177.2004515	208.8061302	200.9975124	215.4065923	148.6606875	199.2485885	78.10249676	164.924225	189.7366596	158.113883	120.4159458	78.10249676	247.5883681	64.03124237	202.4845673	98.99494937	161.245155	180.2775638	82.46211251	14.14213562	162.788206	156.2049935	143.1782106	84.85281374
48	174.9285568	110	274.5906044	234.0939982	40	192.3538406	178.8854382	100.4987562	70.71067812	174.642492	78.10249676	117.0469991	89.4427191	221.3594362	251.7935662	107.7032961	264.7640459	41.23105626	108.1665383	282.3118843	260	143.1782106	138.9244399	126.4911064	171.1724277	310.6444913	114.0175425	260.1922366	180.2775638	85.44003745	206.1552813	117.0469991	64.03124237	143.1782106	298.3286778	98.99494937	286.3564213	298.3286778	250.7987241	180.2775638	260.7680962	156.2049935	219.317122	131.5294644	114.0175425	211.896201	150	0	148.6606875	98.48857802	256.3201124	80	184.3908891	190	90.55385138	147.6482306	275.1363298	202.4845673	126.4911064	167.6305461	276.5863337	80.62257748	155.241747	194.1648784	332.4154028	72.11102551	177.2004515	72.11102551	290.1723626	120.4159458	269.2582404	156.5247584	113.137085	294.1088234	28.28427125	272.0294102	64.03124237	170	136.0147051	292.7456234	14.14213562	165.5294536	152.3154621	136.0147051	161.5549442	250	184.3908891	76.15773106	266.8332813	89.4427191	284.4292531	53.85164807	80.62257748	58.30951895	100.4987562	136.0147051	72.11102551	210.9502311	63.2455532	67.08203932
49	140.3566885	58.30951895	130	85.44003745	111.8033989	94.33981132	131.5294644	72.11102551	80.62257748	121.6552506	128.0624847	31.6227766	60.8276253	138.9244399	111.8033989	41.23105626	156.2049935	130.3840481	161.245155	200	130	20	121.6552506	92.19544457	42.42640687	183.8477631	130	126.4911064	150.3329638	170.2938637	58.30951895	188.6796226	141.4213562	14.14213562	151.3274595	72.80109889	208.0865205	192.0937271	174.9285568	56.56854249	138.9244399	151.3274595	72.11102551	31.6227766	85.44003745	134.1640786	177.2004515	148.6606875	0	50.99019514	172.0465053	143.1782106	41.23105626	70.71067812	78.10249676	120.4159458	126.4911064	130	22.36067977	20	170.2938637	156.2049935	14.14213562	50.99019514	240.4163056	148.6606875	104.4030651	100.4987562	155.241747	44.72135955	121.6552506	120	67.08203932	197.9898987	123.6931688	176.9180601	100	31.6227766	42.42640687	174.9285568	161.5549442	22.36067977	110	14.14213562	14.14213562	156.2049935	98.48857802	162.788206	120.4159458	164.0121947	172.0465053	156.2049935	70.71067812	110	198.4943324	170.8800749	80.62257748	98.99494937	85.44003745	155.5634919
50	143.1782106	44.72135955	180.2775638	136.0147051	64.03124237	122.0655562	138.9244399	50.99019514	36.05551275	130.3840481	94.86832981	20	10	162.788206	160.3121954	10	192.3538406	80	133.4166406	226.715681	174.642492	50.99019514	114.0175425	85.44003745	82.46211251	228.035085	110	172.626765	152.3154621	134.1640786	107.7032961	158.113883	102.9563014	44.72135955	202.2374842	36.05551275	233.4523506	228.2542442	197.9898987	94.86832981	180.2775638	143.1782106	120.8304597	44.72135955	72.80109889	155.5634919	160	98.48857802	50.99019514	0	198.4943324	98.48857802	90	107.7032961	50	117.0469991	177.2004515	148.6606875	30	70.71067812	205.9126028	120.8304597	60	100	272.0294102	111.8033989	120.4159458	53.85164807	202.2374842	42.42640687	172.626765	120.8304597	41.23105626	230.2172887	72.80109889	208.0865205	50.99019514	72.11102551	44.72135955	215.4065923	111.8033989	67.08203932	111.8033989	40	63.2455532	186.0107524	120.4159458	125.2996409	171.1724277	130	210.2379604	114.0175425	20	60.8276253	161.245155	150.3329638	30	134.1640786	36.05551275	116.6190379
51	90	158.113883	143.1782106	171.1724277	219.317122	78.10249676	80.62257748	161.245155	197.2308292	82.46211251	184.3908891	183.8477631	206.1552813	36.05551275	120.4159458	191.0497317	44.72135955	264.1968963	180	28.28427125	92.19544457	156.2049935	121.6552506	130	130.3840481	98.99494937	151.3274595	101.9803903	90.55385138	210.2379604	177.2004515	200.9975124	203.9607805	186.0107524	167.6305461	233.4523506	36.05551275	53.85164807	14.14213562	116.6190379	72.80109889	120.4159458	184.3908891	155.5634919	143.1782106	44.72135955	152.9705854	256.3201124	172.0465053	198.4943324	0	294.1088234	143.1782106	102.9563014	170	111.8033989	181.1077028	53.85164807	176.9180601	161.245155	42.42640687	200.9975124	158.113883	139.2838828	76.15773106	202.2374842	80.62257748	250	111.8033989	156.2049935	161.245155	101.9803903	233.4523506	40	245.9674775	22.36067977	244.1311123	192.3538406	214.0093456	70.71067812	262.488095	183.5755975	104.4030651	170.2938637	174.9285568	20	78.10249676	210.9502311	151.3274595	200.2498439	56.56854249	223.6067977	214.0093456	252.3885893	230.2172887	161.245155	222.0360331	76.15773106	210.9502311	212.1320344
52	226.715681	136.0147051	271.6615541	220	89.4427191	219.544984	226.27417	134.5362405	98.99494937	219.317122	143.1782106	117.0469991	89.4427191	258.069758	254.9509757	107.7032961	290.6888371	41.23105626	180.2775638	322.0248438	272.0294102	148.6606875	192.0937271	169.7056275	180.2775638	325.7299495	174.9285568	269.2582404	234.3074903	162.788206	190	194.1648784	136.0147051	131.5294644	290.1723626	70.71067812	328.0243893	326.4965543	292.0616373	193.1320792	278.5677655	216.3330765	200.2498439	143.1782106	155.5634919	250	219.317122	80	143.1782106	98.48857802	294.1088234	0	184.3908891	206.1552813	127.2792206	198.4943324	260.1922366	242.0743687	126.4911064	162.788206	304.1381265	155.241747	155.241747	194.1648784	368.9173349	145.6021978	214.0093456	44.72135955	298.3286778	138.9244399	260.1922366	205.1828453	80	327.5667871	63.2455532	305.2867504	50	150	110	313.8470965	90.55385138	150.3329638	197.9898987	136.0147051	151.3274595	283.019434	216.3330765	152.9705854	260.7680962	164.924225	308.7069808	131.5294644	80.62257748	42.42640687	180.2775638	206.1552813	72.11102551	232.594067	84.85281374	143.1782106
53	133.4166406	80.62257748	90.55385138	56.56854249	145.6021978	70.71067812	121.6552506	94.33981132	114.0175425	111.8033989	150	70	100	114.0175425	70.71067812	80	120.4159458	170	176.9180601	170	89.4427191	41.23105626	125.2996409	100	22.36067977	143.1782106	142.126704	85.44003745	143.1782106	192.0937271	41.23105626	205.1828453	166.4331698	53.85164807	114.0175425	114.0175425	178.8854382	155.5634919	148.6606875	30	100	152.3154621	53.85164807	53.85164807	98.99494937	111.8033989	183.5755975	184.3908891	41.23105626	90	143.1782106	184.3908891	0	41.23105626	102.9563014	120.8304597	94.33981132	110.4536102	60	22.36067977	134.5362405	178.0449381	30	10	206.1552813	172.0465053	90.55385138	141.4213562	114.0175425	67.08203932	85.44003745	117.0469991	107.7032961	164.0121947	161.245155	144.222051	140.3566885	50	80.62257748	136.0147051	196.468827	42.42640687	107.7032961	50	36.05551275	125.2996409	80	186.0107524	82.46211251	184.3908891	134.5362405	183.5755975	110	150.3329638	220.2271555	180.2775638	120	67.08203932	121.6552506	180.2775638
54	98.48857802	80	94.33981132	85.44003745	150	30	85.44003745	90.55385138	120.4159458	76.15773106	139.2838828	89.4427191	117.0469991	72.80109889	67.08203932	98.48857802	86.02325267	184.3908891	158.113883	130.3840481	70	58.30951895	98.99494937	80.62257748	28.28427125	121.6552506	122.0655562	70.71067812	107.7032961	178.8854382	80	186.0107524	158.113883	84.85281374	122.0655562	138.9244399	138.9244399	122.0655562	107.7032961	14.14213562	72.80109889	122.0655562	90.55385138	63.2455532	85.44003745	70.71067812	156.2049935	190	70.71067812	107.7032961	102.9563014	206.1552813	41.23105626	0	100.4987562	92.19544457	114.0175425	70	80.62257748	58.30951895	100	165.5294536	56.56854249	40	169.7056275	161.5549442	53.85164807	161.5549442	100.4987562	70.71067812	98.99494937	86.02325267	136.0147051	127.2792206	171.1724277	106.3014581	158.113883	89.4427191	113.137085	107.7032961	200.2498439	80.62257748	78.10249676	72.11102551	72.11102551	86.02325267	41.23105626	174.642492	92.19544457	170	102.9563014	177.2004515	126.4911064	167.6305461	205.9126028	155.5634919	136.0147051	28.28427125	131.5294644	170.8800749
55	100	22.36067977	189.7366596	158.113883	50.99019514	101.9803903	98.99494937	10	28.28427125	92.19544457	50	53.85164807	50.99019514	134.1640786	164.924225	50.99019514	174.642492	94.33981132	85.44003745	197.2308292	170.2938637	64.03124237	67.08203932	42.42640687	85.44003745	220.2271555	60	171.1724277	108.1665383	92.19544457	134.5362405	111.8033989	64.03124237	80.62257748	215.4065923	82.46211251	202.4845673	208.8061302	166.4331698	92.19544457	170.2938637	94.86832981	148.6606875	50	28.28427125	125.2996409	110	90.55385138	78.10249676	50	170	127.2792206	102.9563014	100.4987562	0	72.11102551	197.2308292	116.6190379	58.30951895	92.19544457	186.8154169	78.10249676	78.10249676	111.8033989	245.9674775	70.71067812	89.4427191	86.02325267	200.9975124	36.05551275	187.8829423	78.10249676	90.55385138	206.1552813	76.15773106	183.8477631	78.10249676	108.1665383	92.19544457	202.2374842	100	100	70.71067812	64.03124237	92.19544457	161.5549442	94.86832981	84.85281374	183.8477631	86.02325267	194.1648784	80.62257748	53.85164807	84.85281374	120.4159458	100.4987562	58.30951895	120.4159458	42.42640687	78.10249676
56	28.28427125	72.80109889	184.3908891	174.9285568	114.0175425	72.11102551	31.6227766	67.08203932	100	30	72.80109889	111.8033989	120.8304597	80	156.2049935	114.0175425	131.5294644	162.788206	72.80109889	136.0147051	147.6482306	100.4987562	10	31.6227766	98.48857802	186.8154169	40	152.6433752	36.05551275	100.4987562	161.5549442	98.48857802	92.19544457	130	212.6029163	152.3154621	139.2838828	160	104.4030651	94.33981132	139.2838828	31.6227766	174.642492	90	44.72135955	70	64.03124237	147.6482306	120.4159458	117.0469991	111.8033989	198.4943324	120.8304597	92.19544457	72.11102551	0	206.1552813	60	110.4536102	123.6931688	140.3566885	90	111.8033989	125.2996409	186.8154169	90.55385138	44.72135955	158.113883	178.8854382	80.62257748	191.0497317	10	158.113883	151.3274595	142.126704	130.3840481	150	151.3274595	151.3274595	162.788206	152.3154621	141.4213562	14.14213562	110	131.5294644	110	58.30951895	100	183.8477631	90.55385138	151.3274595	111.8033989	125.2996409	156.2049935	123.6931688	64.03124237	130.3840481	94.33981132	114.0175425	100.4987562
57	210.9502311	174.9285568	41.23105626	41.23105626	237.6972865	138.9244399	197.2308292	188.6796226	206.1552813	188.6796226	244.1311123	158.113883	186.8154169	167.6305461	60.8276253	167.6305461	140	254.9509757	269.0724809	200	90	134.1640786	212.6029163	191.0497317	114.0175425	120.8304597	233.4523506	80	219.544984	286.0069929	70.71067812	297.3213749	260.7680962	133.4166406	36.05551275	191.0497317	210	162.788206	192.3538406	113.137085	110	236.0084744	60	147.6482306	192.0937271	170.8800749	270.1851217	275.1363298	126.4911064	177.2004515	181.1077028	260.1922366	94.33981132	114.0175425	197.2308292	206.1552813	0	174.642492	148.6606875	107.7032961	150.3329638	272.0294102	120.8304597	86.02325267	215.8703314	266.2705391	166.4331698	222.0360331	85.44003745	161.245155	20	200	180.2775638	181.1077028	250	170	223.6067977	110.4536102	150.3329638	133.4166406	287.923601	111.8033989	192.0937271	139.2838828	114.0175425	161.245155	152.6433752	280.1785145	30	278.0287755	141.4213562	277.8488798	196.468827	233.4523506	314.0063694	269.0724809	206.1552813	120.8304597	211.896201	274.5906044
58	44.72135955	106.3014581	144.222051	152.9705854	165.5294536	40	31.6227766	108.1665383	144.222051	30	131.5294644	136.0147051	155.5634919	20	116.6190379	142.126704	72.80109889	210.9502311	131.5294644	80.62257748	98.99494937	111.8033989	70	76.15773106	92.19544457	130	100	106.3014581	50	160.3121954	150	155.241747	151.3274595	143.1782106	172.0465053	184.3908891	86.02325267	100	50	80.62257748	86.02325267	76.15773106	160.3121954	108.1665383	89.4427191	10	111.8033989	202.4845673	130	148.6606875	53.85164807	242.0743687	110.4536102	70	116.6190379	60	174.642492	0	130.3840481	123.6931688	80.62257748	150	117.0469991	110	130	150.3329638	28.28427125	198.4943324	128.0624847	106.3014581	156.5247584	50	186.0107524	92.19544457	192.3538406	70.71067812	192.0937271	155.241747	170	104.4030651	208.8061302	145.6021978	50.99019514	125.2996409	136.0147051	50	31.6227766	160	147.6482306	150.3329638	92.19544457	171.1724277	162.788206	200	182.4828759	117.0469991	170.2938637	53.85164807	158.113883	160.3121954
59	133.4166406	41.23105626	150.3329638	107.7032961	89.4427191	98.99494937	126.4911064	53.85164807	58.30951895	117.0469991	108.1665383	10	40	142.126704	130.3840481	20	166.4331698	110	143.1782106	205.1828453	145.6021978	22.36067977	110	80	53.85164807	199.2485885	114.0175425	143.1782106	143.1782106	150	80.62257748	170	120.4159458	22.36067977	172.626765	58.30951895	212.6029163	202.4845673	178.0449381	67.08203932	152.3154621	140	94.33981132	22.36067977	70.71067812	136.0147051	162.788206	126.4911064	22.36067977	30	176.9180601	126.4911064	60	80.62257748	58.30951895	110.4536102	148.6606875	130.3840481	0	41.23105626	180.2775638	136.0147051	30	70	248.394847	128.0624847	102.9563014	82.46211251	172.626765	30	143.1782106	111.8033989	56.56854249	206.1552813	101.9803903	184.3908891	80.62257748	50	41.23105626	187.8829423	139.2838828	42.42640687	101.9803903	10	36.05551275	162.788206	100	142.126704	141.4213562	144.222051	183.5755975	134.5362405	50	90.55385138	178.0449381	155.241747	60	108.1665383	63.2455532	134.5362405
60	140.3566885	70.71067812	110	67.08203932	130	85.44003745	130	84.85281374	98.48857802	120	141.4213562	50.99019514	80.62257748	130	92.19544457	60.8276253	141.4213562	150.3329638	172.0465053	188.6796226	111.8033989	28.28427125	126.4911064	98.48857802	31.6227766	165.5294536	138.9244399	107.7032961	150.3329638	183.8477631	42.42640687	200	156.2049935	31.6227766	131.5294644	92.19544457	197.2308292	176.9180601	165.5294536	44.72135955	122.0655562	155.241747	56.56854249	42.42640687	94.33981132	126.4911064	183.8477631	167.6305461	20	70.71067812	161.245155	162.788206	22.36067977	58.30951895	92.19544457	123.6931688	107.7032961	123.6931688	41.23105626	0	155.5634919	169.7056275	14.14213562	31.6227766	226.715681	162.788206	100.4987562	120.4159458	136.0147051	56.56854249	101.9803903	121.6552506	85.44003745	184.3908891	143.1782106	164.0121947	120	31.6227766	58.30951895	158.113883	180.2775638	22.36067977	111.8033989	31.6227766	14.14213562	144.222051	92.19544457	176.9180601	100.4987562	176.9180601	156.2049935	172.0465053	90.55385138	130	212.1320344	178.8854382	100.4987562	86.02325267	104.4030651	170.2938637
61	123.6931688	170.8800749	110	148.6606875	237.6972865	85.44003745	111.8033989	177.2004515	211.896201	110.4536102	210.2379604	188.6796226	214.7091055	60.8276253	92.19544457	197.2308292	14.14213562	278.5677655	212.1320344	50.99019514	60.8276253	158.113883	150.3329638	151.3274595	128.0624847	56.56854249	180.2775638	70.71067812	126.4911064	240.8318916	161.245155	235.3720459	230.2172887	184.3908891	131.5294644	238.5372088	60.8276253	22.36067977	56.56854249	114.0175425	41.23105626	155.241747	165.5294536	161.245155	162.788206	70.71067812	189.7366596	276.5863337	170.2938637	205.9126028	42.42640687	304.1381265	134.5362405	100	186.8154169	140.3566885	150.3329638	80.62257748	180.2775638	155.5634919	0	230.2172887	156.2049935	128.0624847	72.11102551	230	100.4987562	259.4224354	72.80109889	165.5294536	130.3840481	130.3840481	236.0084744	31.6227766	262.488095	22.36067977	254.9509757	184.3908891	212.6029163	28.28427125	284.4292531	176.9180601	130	172.0465053	169.7056275	31.6227766	92.19544457	240.208243	120.4159458	230.8679276	14.14213562	250.1999201	223.6067977	264.0075756	263.0589288	196.468827	232.594067	72.11102551	224.7220505	240
62	111.8033989	98.99494937	259.4224354	234.3074903	70	155.241747	120.4159458	84.85281374	85.44003745	120	28.28427125	130.3840481	117.0469991	170	232.594067	125.2996409	220.9072203	114.0175425	28.28427125	223.6067977	230.8679276	141.4213562	80	85.44003745	158.113883	274.5906044	50	234.0939982	114.0175425	14.14213562	212.1320344	40	20	158.113883	286.5309756	143.1782106	225.6102835	250	192.3538406	161.245155	225.6102835	85.44003745	226.27417	127.2792206	80.62257748	160	70.71067812	80.62257748	156.2049935	120.8304597	200.9975124	155.241747	178.0449381	165.5294536	78.10249676	90	272.0294102	150	136.0147051	169.7056275	230.2172887	0	155.5634919	186.0107524	274.5906044	10	131.5294644	130	262.488095	113.137085	260.7680962	100	155.241747	240.8318916	92.19544457	220.2271555	120	186.0107524	165.5294536	251.7935662	78.10249676	178.0449381	100.4987562	142.126704	170.2938637	200	143.1782106	10	255.5386468	10	240.8318916	28.28427125	114.0175425	120.4159458	42.42640687	56.56854249	111.8033989	177.2004515	92.19544457	14.14213562
63	130	56.56854249	120.4159458	80.62257748	117.0469991	80.62257748	120.4159458	70.71067812	85.44003745	110.4536102	127.2792206	40	70	125.2996409	100.4987562	50	142.126704	140	158.113883	186.0107524	117.0469991	14.14213562	114.0175425	85.44003745	28.28427125	170.8800749	125.2996409	114.0175425	140	169.7056275	56.56854249	186.0107524	142.126704	28.28427125	143.1782106	85.44003745	194.1648784	178.0449381	161.245155	42.42640687	125.2996409	143.1782106	70.71067812	28.28427125	80.62257748	120.8304597	170.8800749	155.241747	14.14213562	60	158.113883	155.241747	30	56.56854249	78.10249676	111.8033989	120.8304597	117.0469991	30	14.14213562	156.2049935	155.5634919	0	40	226.27417	148.6606875	92.19544457	111.8033989	143.1782106	42.42640687	114.0175425	110.4536102	80.62257748	183.8477631	131.5294644	162.788206	110.4536102	40	56.56854249	161.245155	167.6305461	30	100.4987562	20	20	142.126704	85.44003745	162.788206	111.8033989	162.788206	158.113883	158.113883	80	120.4159458	197.9898987	165.5294536	90	84.85281374	92.19544457	156.2049935
64	136.0147051	89.4427191	80.62257748	50	155.241747	70	123.6931688	102.9563014	123.6931688	114.0175425	158.113883	80	110	111.8033989	60.8276253	90	114.0175425	180	183.8477631	165.5294536	80.62257748	50.99019514	130.3840481	106.3014581	28.28427125	134.1640786	148.6606875	76.15773106	145.6021978	200	40	212.1320344	174.9285568	63.2455532	104.4030651	123.6931688	174.642492	148.6606875	145.6021978	31.6227766	92.19544457	156.5247584	50.99019514	63.2455532	106.3014581	110.4536102	188.6796226	194.1648784	50.99019514	100	139.2838828	194.1648784	10	40	111.8033989	125.2996409	86.02325267	110	70	31.6227766	128.0624847	186.0107524	40	0	200	180.2775638	92.19544457	151.3274595	104.4030651	76.15773106	76.15773106	120.8304597	117.0469991	158.113883	171.1724277	138.9244399	150.3329638	56.56854249	89.4427191	128.0624847	206.1552813	50	111.8033989	60	44.72135955	120.8304597	80.62257748	194.1648784	72.80109889	192.0937271	127.2792206	192.3538406	120	160.3121954	228.035085	186.0107524	130	63.2455532	131.5294644	188.6796226
65	162.788206	233.2380758	174.642492	219.317122	295.4657341	150	155.241747	237.0653918	272.9468813	158.113883	259.6150997	256.1249695	280.1785145	111.8033989	161.5549442	264.0075756	86.02325267	340	251.7935662	50.99019514	130	226.715681	196.468827	206.1552813	197.9898987	100	225.6102835	139.2838828	161.245155	282.8427125	233.2380758	270.1851217	278.9265136	254.5584412	191.0497317	306.1045573	50	53.85164807	82.46211251	183.8477631	111.8033989	191.0497317	237.0653918	228.035085	219.317122	120.8304597	220	332.4154028	240.4163056	272.0294102	76.15773106	368.9173349	206.1552813	169.7056275	245.9674775	186.8154169	215.8703314	130	248.394847	226.715681	72.11102551	274.5906044	226.27417	200	0	276.5863337	156.5247584	324.4996148	131.5294644	230.2172887	196.468827	177.2004515	304.7950131	42.42640687	322.0248438	64.03124237	319.0611227	256.1249695	282.8427125	82.46211251	338.3784863	248.394847	180.2775638	240.8318916	240.8318916	86.02325267	152.6433752	284.4292531	186.8154169	272.9468813	76.15773106	298.3286778	288.444102	327.5667871	300.6659276	230.2172887	296.8164416	141.4213562	286.5309756	286.3564213
66	114.0175425	92.19544457	254.9509757	228.035085	60	152.9705854	121.6552506	78.10249676	76.15773106	120.4159458	22.36067977	122.0655562	107.7032961	170.2938637	228.4731932	116.6190379	220.2271555	104.4030651	36.05551275	225.6102835	228.035085	134.5362405	80.62257748	82.46211251	152.6433752	272.9468813	50.99019514	230.8679276	117.0469991	22.36067977	205.1828453	50	10	150	281.7800561	133.4166406	228.035085	250.1999201	194.1648784	156.5247584	223.6067977	89.4427191	219.317122	120.4159458	76.15773106	160.3121954	78.10249676	72.11102551	148.6606875	111.8033989	202.2374842	145.6021978	172.0465053	161.5549442	70.71067812	90.55385138	266.2705391	150.3329638	128.0624847	162.788206	230	10	148.6606875	180.2775638	276.5863337	0	130.3840481	120	259.6150997	106.3014581	255.5386468	100.4987562	145.6021978	241.8677324	82.46211251	220.9072203	110	178.0449381	156.5247584	250.7987241	70.71067812	170.2938637	100	134.5362405	162.788206	200.2498439	141.4213562	14.14213562	250.5992817	20	240.208243	22.36067977	104.4030651	110.4536102	50	64.03124237	101.9803903	174.642492	82.46211251	10
67	44.72135955	78.10249676	141.4213562	139.2838828	139.2838828	28.28427125	31.6227766	80.62257748	116.6190379	22.36067977	110	108.1665383	127.2792206	44.72135955	113.137085	114.0175425	90	183.5755975	117.0469991	108.1665383	102.9563014	85.44003745	53.85164807	50.99019514	70	143.1782106	82.46211251	108.1665383	53.85164807	143.1782106	131.5294644	143.1782106	130	117.0469991	169.7056275	156.2049935	114.0175425	121.6552506	78.10249676	60.8276253	94.86832981	70.71067812	143.1782106	80.62257748	63.2455532	36.05551275	106.3014581	177.2004515	104.4030651	120.4159458	80.62257748	214.0093456	90.55385138	53.85164807	89.4427191	44.72135955	166.4331698	28.28427125	102.9563014	100.4987562	100.4987562	131.5294644	92.19544457	92.19544457	156.5247584	130.3840481	0	170.2938637	134.1640786	78.10249676	150	36.05551275	158.113883	117.0469991	165.5294536	94.86832981	164.0121947	131.5294644	143.1782106	120.4159458	184.3908891	121.6552506	31.6227766	98.48857802	111.8033989	72.80109889	14.14213562	141.4213562	142.126704	133.4166406	110	150	134.5362405	172.0465053	167.6305461	108.1665383	142.126704	50	130.3840481	140.3566885
68	186.0107524	92.19544457	230.2172887	181.1077028	60	174.9285568	184.3908891	92.19544457	58.30951895	176.9180601	111.8033989	72.80109889	44.72135955	214.0093456	212.1320344	63.2455532	245.9674775	36.05551275	151.3274595	278.0287755	228.035085	104.4030651	152.6433752	128.0624847	136.0147051	281.6025568	139.2838828	225.6102835	194.1648784	140.3566885	151.3274595	170	110	90	250.1999201	31.6227766	284.2534081	281.7800561	248.394847	148.6606875	234.0939982	178.8854382	162.788206	98.48857802	114.0175425	206.1552813	186.8154169	72.11102551	100.4987562	53.85164807	250	44.72135955	141.4213562	161.5549442	86.02325267	158.113883	222.0360331	198.4943324	82.46211251	120.4159458	259.4224354	130	111.8033989	151.3274595	324.4996148	120	170.2938637	0	254.9509757	94.33981132	220.2271555	164.0121947	44.72135955	283.019434	44.72135955	260.7680962	10	111.8033989	72.80109889	269.2582404	86.02325267	110.4536102	156.2049935	92.19544457	110	238.5372088	172.0465053	130.3840481	220	140	264.0075756	111.8033989	36.05551275	14.14213562	162.788206	174.642492	28.28427125	187.8829423	44.72135955	120.4159458
