param n=100;
param m=4;
param K = 25;
param Q = 60;
param L =40;
param HC:= 
1 239.453
2 231.682
3 268.779
4 259.268;

param o:
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100:=
46	155.5634919	114.0175425	180.2775638	67.08203932	56.56854249	53.85164807	92.19544457	180.2775638	84.85281374	63.2455532	107.7032961	22.36067977	180.2775638	72.80109889	90.55385138	92.19544457	72.11102551	138.9244399	194.1648784	85.44003745	158.113883	44.72135955	148.6606875	41.23105626	120.4159458	170.8800749	174.9285568	70.71067812	92.19544457	76.15773106	70.71067812	92.19544457	108.1665383	171.1724277	28.28427125	211.896201	122.0655562	202.4845673	76.15773106	28.28427125	193.1320792	98.48857802	80.62257748	121.6552506	56.56854249	0	53.85164807	150	100	42.42640687	80.62257748	156.5247584	219.317122	130.3840481	70	219.544984	64.03124237	40	80.62257748	147.6482306	110	162.788206	114.0175425	151.3274595	161.245155	120.4159458	170	138.9244399	98.48857802	174.642492	206.1552813	114.0175425	50	113.137085	44.72135955	205.9126028	72.80109889	151.3274595	136.0147051	177.2004515	76.15773106	150	121.6552506	138.9244399	174.9285568	113.137085	150	114.0175425	117.0469991	192.3538406	100.4987562	152.3154621	44.72135955	14.14213562	107.7032961	156.2049935	80.62257748	114.0175425	169.7056275	76.15773106
47	143.1782106	92.19544457	186.0107524	113.137085	22.36067977	98.99494937	142.126704	170.8800749	117.0469991	80.62257748	120.4159458	56.56854249	139.2838828	114.0175425	143.1782106	82.46211251	120.4159458	141.4213562	192.3538406	31.6227766	117.0469991	90	156.2049935	84.85281374	116.6190379	140.3566885	191.0497317	78.10249676	90.55385138	92.19544457	98.48857802	145.6021978	56.56854249	165.5294536	50	181.1077028	121.6552506	171.1724277	120.4159458	70	161.245155	141.4213562	63.2455532	143.1782106	60.8276253	53.85164807	0	139.2838828	85.44003745	80.62257748	121.6552506	121.6552506	228.035085	92.19544457	102.9563014	180.2775638	20	92.19544457	134.1640786	111.8033989	139.2838828	161.245155	98.48857802	133.4166406	123.6931688	76.15773106	133.4166406	101.9803903	44.72135955	174.9285568	214.0093456	131.5294644	28.28427125	143.1782106	98.48857802	167.6305461	44.72135955	147.6482306	84.85281374	150	53.85164807	98.99494937	80.62257748	156.2049935	136.0147051	104.4030651	197.9898987	78.10249676	158.113883	171.1724277	50.99019514	120.4159458	72.80109889	60.8276253	53.85164807	111.8033989	90.55385138	166.4331698	156.5247584	22.36067977
48	282.3118843	50	63.2455532	212.1320344	117.0469991	200.9975124	228.035085	31.6227766	108.1665383	92.19544457	253.179778	170.2938637	100	220.9072203	183.5755975	221.3594362	213.7755833	278.9265136	56.56854249	144.222051	92.19544457	136.0147051	50.99019514	190.2629759	31.6227766	60.8276253	90	80.62257748	228.035085	222.0360331	220.2271555	192.3538406	127.2792206	28.28427125	171.1724277	86.02325267	259.6150997	80.62257748	222.0360331	131.5294644	76.15773106	142.126704	202.4845673	270.7397274	194.1648784	150	139.2838828	0	224.7220505	123.6931688	130.3840481	70.71067812	102.9563014	80.62257748	220	117.0469991	120.8304597	155.241747	202.4845673	72.80109889	260	31.6227766	237.6972865	20	80.62257748	200	80	76.15773106	142.126704	44.72135955	89.4427191	261.7250466	114.0175425	106.3014581	174.642492	104.4030651	183.8477631	20	130.3840481	53.85164807	193.1320792	134.1640786	208.0865205	76.15773106	90	243.5159132	284.6049894	210.9502311	263.0589288	50	172.0465053	60.8276253	111.8033989	140.3566885	148.6606875	104.4030651	223.6067977	237.6972865	295.4657341	138.9244399
49	58.30951895	177.2004515	269.2582404	110	107.7032961	100.4987562	140.3566885	256.3201124	184.3908891	156.2049935	56.56854249	80.62257748	210.9502311	100.4987562	177.2004515	10	120	60.8276253	277.3084925	90	190.2629759	144.222051	238.5372088	92.19544457	201.246118	220.9072203	270.1851217	158.113883	22.36067977	50.99019514	70.71067812	174.642492	120.4159458	250.7987241	72.11102551	260.1922366	41.23105626	250.1999201	110.4536102	128.0624847	240.208243	197.2308292	22.36067977	84.85281374	44.72135955	100	85.44003745	224.7220505	0	142.126704	180.2775638	200.2498439	310.6444913	170.2938637	80.62257748	251.7935662	104.4030651	134.1640786	151.3274595	190.2629759	94.33981132	245.9674775	14.14213562	218.4032967	200	64.03124237	210	180.2775638	100.4987562	259.4224354	296.8164416	70.71067812	111.8033989	212.6029163	126.4911064	240.8318916	41.23105626	232.594067	143.1782106	231.9482701	31.6227766	155.241747	56.56854249	234.3074903	210.2379604	20	180.2775638	42.42640687	130	254.9509757	72.80109889	200.9975124	141.4213562	114.0175425	101.9803903	181.1077028	41.23105626	170.2938637	72.11102551	90.55385138
50	197.9898987	100	143.1782106	90	70.71067812	80.62257748	104.4030651	151.3274595	42.42640687	31.6227766	147.6482306	64.03124237	176.9180601	100.4987562	72.11102551	134.5362405	90.55385138	180.2775638	160.3121954	110	156.2049935	14.14213562	111.8033989	72.80109889	92.19544457	158.113883	134.1640786	44.72135955	134.5362405	116.6190379	107.7032961	78.10249676	123.6931688	140.3566885	70.71067812	197.2308292	164.0121947	188.6796226	100	14.14213562	180.2775638	60.8276253	122.0655562	158.113883	98.99494937	42.42640687	80.62257748	123.6931688	142.126704	0	41.23105626	148.6606875	180.2775638	128.0624847	104.4030651	212.6029163	80.62257748	31.6227766	80.62257748	141.4213562	143.1782106	130	156.2049935	130	155.5634919	155.241747	162.788206	134.5362405	120.4159458	140.3566885	167.6305461	152.3154621	60.8276253	70.71067812	50.99019514	198.4943324	111.8033989	120.4159458	148.6606875	161.245155	116.6190379	161.5549442	158.113883	98.48857802	169.7056275	155.5634919	161.5549442	152.3154621	140.3566885	170.8800749	131.5294644	142.126704	14.14213562	28.28427125	130.3840481	158.113883	122.0655562	116.6190379	212.1320344	100
51	234.3074903	122.0655562	130.3840481	107.7032961	110	102.9563014	110.4536102	152.3154621	22.36067977	53.85164807	178.0449381	100	202.4845673	120.8304597	53.85164807	172.0465053	104.4030651	212.6029163	152.9705854	150.3329638	183.5755975	36.05551275	101.9803903	100	100	176.9180601	111.8033989	67.08203932	170.2938637	148.6606875	136.0147051	63.2455532	161.245155	139.2838828	108.1665383	212.6029163	197.9898987	205.1828453	117.0469991	53.85164807	197.9898987	20	161.245155	183.5755975	136.0147051	80.62257748	121.6552506	130.3840481	180.2775638	41.23105626	0	172.0465053	161.245155	156.5247584	130.3840481	234.3074903	120	50	80	166.4331698	165.5294536	126.4911064	194.1648784	142.126704	180.2775638	196.468827	186.0107524	161.245155	160	133.4166406	150.3329638	180.2775638	100	41.23105626	67.08203932	220.2271555	152.3154621	120.8304597	184.3908891	176.9180601	156.5247584	196.468827	199.2485885	80	194.1648784	192.0937271	161.245155	193.1320792	152.9705854	180.2775638	172.626765	164.0121947	50	67.08203932	170	187.8829423	155.5634919	111.8033989	248.394847	140.3566885
52	253.179778	50	133.4166406	223.6067977	104.4030651	210.2379604	246.9817807	89.4427191	152.6433752	120.4159458	241.8677324	170.8800749	31.6227766	228.4731932	219.317122	200	228.2542442	260	120.8304597	110.4536102	22.36067977	162.788206	120	196.977156	82.46211251	22.36067977	160.3121954	106.3014581	210.2379604	213.7755833	218.4032967	226.27417	82.46211251	94.86832981	167.6305461	60	240	50	232.594067	150	40	188.6796226	180	264.7640459	182.4828759	156.5247584	121.6552506	70.71067812	200.2498439	148.6606875	172.0465053	0	170.8800749	30	221.3594362	64.03124237	101.9803903	178.0449381	228.035085	10	259.6150997	101.9803903	210.9502311	50.99019514	10	158.113883	14.14213562	20	101.9803903	114.0175425	158.113883	253.179778	107.7032961	161.5549442	194.1648784	50	160	90.55385138	72.11102551	36.05551275	170	70.71067812	167.6305461	141.4213562	22.36067977	220.2271555	305.2867504	174.642492	273.1300057	64.03124237	133.4166406	10	134.5362405	152.6433752	104.4030651	36.05551275	212.1320344	264.0075756	264.7640459	110
53	368.9173349	150	42.42640687	266.8332813	206.1552813	259.6150997	271.6615541	82.46211251	143.1782106	156.5247584	326.9556545	241.6609195	196.468827	278.9265136	210	305.2867504	264.7640459	357.7708764	50.99019514	240.4163056	193.1320792	186.8154169	72.11102551	252.9822128	113.137085	155.241747	50	152.6433752	308.8689042	295.4657341	287.923601	220	228.035085	76.15773106	245.9674775	160	340	160.3121954	276.5863337	193.1320792	161.245155	160	288.444102	338.3784863	272.9468813	219.317122	228.035085	102.9563014	310.6444913	180.2775638	161.245155	170.8800749	0	183.5755975	284.6049894	200.2498439	212.6029163	206.1552813	240.8318916	174.642492	322.8002478	72.11102551	324.4996148	120.8304597	180.2775638	296.9848481	177.2004515	178.8854382	240.8318916	58.30951895	14.14213562	332.4154028	200	120.4159458	225.6102835	191.0497317	272.0294102	86.02325267	233.2380758	143.1782106	280.1785145	237.0653918	304.1381265	82.46211251	186.8154169	327.5667871	320	304.7950131	314.0063694	120.4159458	268.7005769	161.5549442	174.642492	206.1552813	248.394847	206.1552813	299.6664813	270	382.7531842	233.4523506
54	223.6067977	40	143.1782106	197.2308292	76.15773106	183.5755975	222.0360331	106.3014581	139.2838828	102.9563014	212.1320344	143.1782106	50	201.246118	200	170	202.4845673	230	136.0147051	80.62257748	28.28427125	142.126704	123.6931688	170	80.62257748	50.99019514	164.924225	89.4427191	180.2775638	184.3908891	189.7366596	206.1552813	53.85164807	108.1665383	139.2838828	90	210	80	205.9126028	127.2792206	70	174.642492	150	235.3720459	152.9705854	130.3840481	92.19544457	80.62257748	170.2938637	128.0624847	156.5247584	30	183.5755975	0	193.1320792	89.4427191	72.80109889	155.5634919	205.1828453	20	230.8679276	111.8033989	181.1077028	64.03124237	31.6227766	130	41.23105626	10	72.80109889	125.2996409	170	223.6067977	80.62257748	152.9705854	170.2938637	76.15773106	130	98.48857802	50	63.2455532	140	53.85164807	139.2838828	140.3566885	44.72135955	190.2629759	280.1785145	145.6021978	245.9674775	89.4427191	104.4030651	31.6227766	114.0175425	128.0624847	76.15773106	31.6227766	182.4828759	240.8318916	235.3720459	80
55	117.0469991	182.4828759	247.3863375	31.6227766	117.0469991	28.28427125	60	250.1999201	143.1782106	131.5294644	50	50.99019514	241.6609195	20	108.1665383	70.71067812	41.23105626	86.02325267	263.0589288	128.0624847	219.317122	98.48857802	215.8703314	31.6227766	190.2629759	237.6972865	237.6972865	140.3566885	60	30	10	102.9563014	158.113883	240.8318916	53.85164807	278.9265136	76.15773106	269.2582404	30	92.19544457	259.6150997	142.126704	76.15773106	53.85164807	50	70	102.9563014	220	80.62257748	104.4030651	130.3840481	221.3594362	284.6049894	193.1320792	0	282.3118843	120.8304597	80.62257748	76.15773106	211.896201	40	231.9482701	90	220.9072203	224.7220505	134.1640786	234.0939982	202.4845673	142.126704	243.3105012	272.0294102	50	114.0175425	170	64.03124237	269.2582404	86.02325267	220.9072203	186.0107524	245.1530134	80.62257748	200	130	202.4845673	237.6972865	80.62257748	102.9563014	117.0469991	56.56854249	261.7250466	128.0624847	218.4032967	111.8033989	80.62257748	148.6606875	214.7091055	40	90	130	122.0655562
56	300	113.137085	171.1724277	286.5309756	165.5294536	272.9468813	310.6444913	120.4159458	214.0093456	183.8477631	298.3286778	232.594067	41.23105626	290.6888371	282.8427125	253.179778	291.5475947	312.5699922	150	162.788206	63.2455532	226.715681	167.6305461	259.4224354	138.9244399	58.30951895	203.9607805	169.7056275	264.7640459	272.0294102	278.5677655	290	131.5294644	131.5294644	228.4731932	41.23105626	292.7456234	40	295.2964612	214.0093456	41.23105626	250	233.4523506	322.8002478	240.4163056	219.544984	180.2775638	117.0469991	251.7935662	212.6029163	234.3074903	64.03124237	200.2498439	89.4427191	282.3118843	0	161.5549442	242.0743687	292.0616373	72.11102551	319.5309062	143.1782106	260.7680962	98.48857802	58.30951895	200.2498439	50	80.62257748	151.3274595	151.3274595	190	310.4834939	170	219.544984	258.069758	14.14213562	213.7755833	136.0147051	110	63.2455532	223.6067977	100.4987562	210.2379604	193.1320792	44.72135955	271.6615541	368.9173349	220	335.4101966	80	180.2775638	70.71067812	198.4943324	216.3330765	150.3329638	70.71067812	269.2582404	328.0243893	310.1612484	164.924225
57	161.5549442	72.80109889	170.2938637	128.0624847	10	114.0175425	155.5634919	152.3154621	111.8033989	72.80109889	140.3566885	72.11102551	120.8304597	130.3840481	148.6606875	101.9803903	134.5362405	161.245155	174.9285568	31.6227766	98.48857802	92.19544457	141.4213562	100	100	120.4159458	178.0449381	67.08203932	110.4536102	111.8033989	117.0469991	152.3154621	44.72135955	147.6482306	67.08203932	161.245155	141.4213562	151.3274595	136.0147051	72.80109889	141.4213562	140	82.46211251	162.788206	80.62257748	64.03124237	20	120.8304597	104.4030651	80.62257748	120	101.9803903	212.6029163	72.80109889	120.8304597	161.5549442	0	98.48857802	144.222051	92.19544457	158.113883	144.222051	117.0469991	114.0175425	104.4030651	86.02325267	114.0175425	82.46211251	40	158.113883	198.4943324	151.3274595	20	136.0147051	108.1665383	148.6606875	63.2455532	130.3840481	72.11102551	130	72.80109889	86.02325267	92.19544457	144.222051	117.0469991	123.6931688	212.6029163	92.19544457	174.9285568	151.3274595	58.30951895	100.4987562	70	67.08203932	50	94.33981132	110.4536102	178.0449381	174.642492	22.36067977
58	186.0107524	130.3840481	171.1724277	60.8276253	89.4427191	53.85164807	72.80109889	182.4828759	63.2455532	63.2455532	128.0624847	53.85164807	205.1828453	72.80109889	50.99019514	125.2996409	60	162.788206	190	123.6931688	183.8477631	20	140.3566885	50	123.6931688	188.6796226	158.113883	76.15773106	122.0655562	98.99494937	86.02325267	53.85164807	143.1782106	171.1724277	63.2455532	228.2542442	148.6606875	219.544984	70.71067812	28.28427125	210.9502311	64.03124237	117.0469991	134.1640786	89.4427191	40	92.19544457	155.241747	134.1640786	31.6227766	50	178.0449381	206.1552813	155.5634919	80.62257748	242.0743687	98.48857802	0	50	170.2938637	117.0469991	160.3121954	147.6482306	161.5549442	184.3908891	160.3121954	192.0937271	162.788206	136.0147051	170	194.1648784	130.3840481	80.62257748	89.4427191	20	228.035085	111.8033989	151.3274595	170	192.3538406	114.0175425	183.5755975	161.245155	123.6931688	198.4943324	144.222051	130	152.9705854	110	202.4845673	140.3566885	172.0465053	44.72135955	31.6227766	145.6021978	184.3908891	106.3014581	86.02325267	200	114.0175425
59	193.1320792	180.2775638	210.2379604	44.72135955	136.0147051	50.99019514	31.6227766	228.035085	100.4987562	111.8033989	125.2996409	82.46211251	254.9509757	58.30951895	36.05551275	141.4213562	36.05551275	161.245155	231.9482701	165.5294536	233.4523506	67.08203932	181.1077028	60	170.8800749	238.5372088	191.0497317	125.2996409	133.4166406	104.4030651	85.44003745	28.28427125	188.6796226	215.8703314	92.19544457	277.8488798	152.3154621	269.2582404	50	78.10249676	260.7680962	82.46211251	140	120.4159458	110	80.62257748	134.1640786	202.4845673	151.3274595	80.62257748	80	228.035085	240.8318916	205.1828453	76.15773106	292.0616373	144.222051	50	0	220.2271555	98.99494937	203.9607805	162.788206	210.2379604	234.3074903	192.3538406	242.0743687	212.6029163	178.8854382	212.1320344	230.2172887	122.0655562	128.0624847	120.4159458	36.05551275	278.0287755	141.4213562	196.468827	216.3330765	241.8677324	140.3566885	230.2172887	191.0497317	160	248.394847	155.241747	82.46211251	180.2775638	76.15773106	250.7987241	177.2004515	222.0360331	94.33981132	78.10249676	187.8829423	233.4523506	114.0175425	36.05551275	206.1552813	156.5247584
60	243.3105012	44.72135955	136.0147051	214.7091055	94.86832981	201.246118	238.5372088	94.33981132	147.6482306	114.0175425	231.9482701	161.5549442	36.05551275	219.317122	212.6029163	190	219.544984	250	125.2996409	100.4987562	20	155.5634919	120.4159458	187.8829423	80.62257748	31.6227766	161.245155	100	200.2498439	203.9607805	208.8061302	219.317122	72.80109889	98.48857802	158.113883	70	230	60	223.6067977	142.126704	50	183.5755975	170	254.9509757	172.626765	147.6482306	111.8033989	72.80109889	190.2629759	141.4213562	166.4331698	10	174.642492	20	211.896201	72.11102551	92.19544457	170.2938637	220.2271555	0	250	104.4030651	200.9975124	53.85164807	14.14213562	148.6606875	22.36067977	10	92.19544457	117.0469991	161.5549442	243.3105012	98.48857802	158.113883	186.0107524	58.30951895	150	92.19544457	64.03124237	44.72135955	160	64.03124237	158.113883	140.3566885	28.28427125	210.2379604	296.8164416	164.924225	264.0075756	72.11102551	123.6931688	14.14213562	127.2792206	144.222051	94.86832981	31.6227766	202.2374842	256.1249695	254.9509757	100
61	110	222.0360331	286.3564213	58.30951895	155.241747	63.2455532	72.11102551	290.1723626	180.2775638	171.1724277	41.23105626	90.55385138	278.5677655	44.72135955	134.5362405	86.02325267	64.03124237	70.71067812	302.654919	161.245155	256.3201124	136.0147051	254.9509757	70.71067812	230.2172887	276.5863337	275.1363298	180.2775638	72.11102551	50	41.23105626	127.2792206	192.3538406	280.713377	92.19544457	317.8049716	70.71067812	308.058436	50	131.5294644	298.3286778	174.9285568	98.99494937	22.36067977	80.62257748	110	139.2838828	260	94.33981132	143.1782106	165.5294536	259.6150997	322.8002478	230.8679276	40	319.5309062	158.113883	117.0469991	98.99494937	250	0	271.6615541	98.48857802	260.7680962	262.488095	156.2049935	272.0294102	240.4163056	174.9285568	282.8427125	310.4834939	30	152.9705854	206.1552813	98.48857802	306.757233	114.0175425	260.7680962	219.544984	284.4292531	106.3014581	233.2380758	150	240.4163056	275.1363298	85.44003745	90.55385138	136.0147051	40	301.4962686	156.2049935	257.0992026	151.3274595	120.4159458	180.2775638	250.7987241	56.56854249	98.48857802	120.4159458	156.5247584
62	304.1381265	78.10249676	31.6227766	220	138.9244399	210.2379604	231.9482701	28.28427125	104.4030651	100.4987562	269.2582404	184.3908891	130.3840481	230.2172887	180.2775638	241.6609195	220.2271555	297.3213749	31.6227766	170.2938637	123.6931688	140.3566885	28.28427125	200.9975124	44.72135955	90	60.8276253	92.19544457	246.9817807	237.6972865	233.4523506	189.7366596	156.2049935	14.14213562	186.8154169	107.7032961	278.5677655	104.4030651	230	140.3566885	101.9803903	134.1640786	223.6067977	284.4292531	211.896201	162.788206	161.245155	31.6227766	245.9674775	130	126.4911064	101.9803903	72.11102551	111.8033989	231.9482701	143.1782106	144.222051	160.3121954	203.9607805	104.4030651	271.6615541	0	259.4224354	50.99019514	111.8033989	226.715681	110.4536102	107.7032961	169.7056275	14.14213562	58.30951895	276.5863337	134.1640786	94.33981132	180.2775638	131.5294644	205.9126028	14.14213562	161.245155	80.62257748	214.7091055	165.5294536	234.3074903	56.56854249	120.4159458	264.0075756	286.3564213	236.0084744	270.1851217	67.08203932	198.4943324	92.19544457	120.4159458	151.3274595	176.9180601	136.0147051	240.4163056	237.6972865	317.6476035	164.0121947
63	44.72135955	189.7366596	283.019434	120.4159458	120.8304597	111.8033989	150	269.2582404	198.4943324	170.2938637	58.30951895	94.33981132	220.2271555	110	189.7366596	22.36067977	130.3840481	53.85164807	290.6888371	100.4987562	200	158.113883	252.3885893	104.4030651	214.7091055	231.9482701	284.2534081	172.0465053	30	60	80	186.8154169	130	264.0075756	86.02325267	270.7397274	36.05551275	260.7680962	120	142.126704	250.7987241	210.9502311	36.05551275	86.02325267	58.30951895	114.0175425	98.48857802	237.6972865	14.14213562	156.2049935	194.1648784	210.9502311	324.4996148	181.1077028	90	260.7680962	117.0469991	147.6482306	162.788206	200.9975124	98.48857802	259.4224354	0	230.8679276	210.2379604	67.08203932	220.2271555	191.0497317	110	272.9468813	310.6444913	72.11102551	125.2996409	226.715681	139.2838828	250.1999201	53.85164807	245.9674775	151.3274595	243.3105012	44.72135955	162.788206	58.30951895	248.394847	220	14.14213562	186.8154169	44.72135955	136.0147051	266.8332813	80.62257748	212.1320344	155.5634919	128.0624847	110.4536102	190.2629759	50	180	58.30951895	101.9803903
64	275.1363298	41.23105626	82.46211251	215.8703314	111.8033989	203.9607805	234.0939982	42.42640687	120.4159458	98.48857802	250.7987241	170.2938637	80	223.6067977	194.1648784	215.8703314	218.4032967	274.5906044	72.11102551	134.1640786	72.80109889	143.1782106	70.71067812	192.3538406	42.42640687	41.23105626	110	85.44003745	223.6067977	220.2271555	220.2271555	202.4845673	114.0175425	44.72135955	170	70.71067812	254.9509757	64.03124237	225.6102835	136.0147051	58.30951895	155.5634919	196.468827	270	191.0497317	151.3274595	133.4166406	20	218.4032967	130	142.126704	50.99019514	120.8304597	64.03124237	220.9072203	98.48857802	114.0175425	161.5549442	210.2379604	53.85164807	260.7680962	50.99019514	230.8679276	0	60.8276253	188.6796226	60	58.30951895	130.3840481	63.2455532	107.7032961	260.1922366	110.4536102	122.0655562	180.2775638	85.44003745	177.2004515	40	114.0175425	36.05551275	186.8154169	116.6190379	197.2308292	94.86832981	70	237.6972865	291.5475947	201.246118	266.8332813	41.23105626	161.245155	41.23105626	117.0469991	143.1782106	136.0147051	85.44003745	220.9072203	245.9674775	287.923601	130
65	251.7935662	58.30951895	143.1782106	228.2542442	107.7032961	214.7091055	252.3885893	98.48857802	161.245155	128.0624847	243.3105012	174.642492	22.36067977	232.594067	226.715681	200.2498439	233.2380758	260.1922366	130	110	14.14213562	169.7056275	130	201.246118	92.19544457	28.28427125	170.2938637	114.0175425	210.9502311	215.8703314	221.3594362	233.4523506	80.62257748	104.4030651	170.8800749	60.8276253	240.208243	50.99019514	237.0653918	156.2049935	41.23105626	197.2308292	180.2775638	266.8332813	184.3908891	161.245155	123.6931688	80.62257748	200	155.5634919	180.2775638	10	180.2775638	31.6227766	224.7220505	58.30951895	104.4030651	184.3908891	234.3074903	14.14213562	262.488095	111.8033989	210.2379604	60.8276253	0	155.241747	10	22.36067977	100.4987562	123.6931688	167.6305461	254.9509757	111.8033989	170.8800749	200	44.72135955	160.3121954	100.4987562	67.08203932	42.42640687	170.2938637	64.03124237	164.924225	151.3274595	14.14213562	220	310.6444913	172.626765	277.3084925	70.71067812	131.5294644	20	141.4213562	158.113883	101.9803903	28.28427125	213.7755833	270.1851217	263.0589288	110.4536102
66	100.4987562	150	254.5584412	158.113883	94.33981132	145.6021978	189.7366596	230.2172887	193.1320792	156.5247584	120.4159458	110.4536102	161.245155	152.3154621	210	70.71067812	167.6305461	120.8304597	256.1249695	56.56854249	143.1782106	162.788206	226.715681	133.4166406	183.8477631	180.2775638	264.0075756	152.6433752	84.85281374	108.1665383	125.2996409	210.2379604	76.15773106	228.035085	100.4987562	215.8703314	102.9563014	206.1552813	161.5549442	143.1782106	196.468827	215.8703314	58.30951895	148.6606875	85.44003745	120.4159458	76.15773106	200	64.03124237	155.241747	196.468827	158.113883	296.9848481	130	134.1640786	200.2498439	86.02325267	160.3121954	192.3538406	148.6606875	156.2049935	226.715681	67.08203932	188.6796226	155.241747	0	164.924225	139.2838828	58.30951895	240.8318916	282.8427125	134.5362405	102.9563014	219.317122	160.3121954	191.0497317	50.99019514	212.6029163	90.55385138	193.1320792	53.85164807	100	10	230.2172887	162.788206	80.62257748	237.0653918	22.36067977	188.6796226	219.317122	28.28427125	161.5549442	148.6606875	131.5294644	53.85164807	131.5294644	100	218.4032967	110	64.03124237
67	261.7250466	64.03124237	141.4213562	237.0653918	117.0469991	223.6067977	260.7680962	94.86832981	166.4331698	134.5362405	253.179778	183.8477631	20	241.6609195	233.4523506	210.2379604	241.8677324	270.1851217	126.4911064	120	22.36067977	176.9180601	130.3840481	210.2379604	94.86832981	22.36067977	170	120.4159458	220.9072203	225.6102835	230.8679276	240.4163056	90.55385138	101.9803903	180.2775638	50.99019514	250.1999201	41.23105626	245.9674775	164.0121947	31.6227766	202.4845673	190.2629759	276.5863337	194.1648784	170	133.4166406	80	210	162.788206	186.0107524	14.14213562	177.2004515	41.23105626	234.0939982	50	114.0175425	192.0937271	242.0743687	22.36067977	272.0294102	110.4536102	220.2271555	60	10	164.924225	0	31.6227766	110.4536102	121.6552506	164.924225	264.7640459	120.8304597	174.642492	208.0865205	36.05551275	170.2938637	100	76.15773106	36.05551275	180.2775638	72.11102551	174.642492	152.9705854	10	230	319.0611227	182.4828759	286.3564213	64.03124237	141.4213562	22.36067977	148.6606875	166.4331698	111.8033989	36.05551275	223.6067977	278.0287755	272.9468813	120.4159458
68	233.4523506	41.23105626	139.2838828	205.9126028	85.44003745	192.3538406	230.2172887	100	143.1782106	108.1665383	222.0360331	152.3154621	42.42640687	210.2379604	206.1552813	180	210.9502311	240	130.3840481	90.55385138	22.36067977	148.6606875	121.6552506	178.8854382	80	41.23105626	162.788206	94.33981132	190.2629759	194.1648784	199.2485885	212.6029163	63.2455532	102.9563014	148.6606875	80	220	70	214.7091055	134.5362405	60	178.8854382	160	245.1530134	162.788206	138.9244399	101.9803903	76.15773106	180.2775638	134.5362405	161.245155	20	178.8854382	10	202.4845673	80.62257748	82.46211251	162.788206	212.6029163	10	240.4163056	107.7032961	191.0497317	58.30951895	22.36067977	139.2838828	31.6227766	0	82.46211251	120.8304597	165.5294536	233.4523506	89.4427191	155.241747	178.0449381	67.08203932	140	94.86832981	56.56854249	53.85164807	150	58.30951895	148.6606875	140	36.05551275	200.2498439	288.444102	155.241747	254.9509757	80.62257748	114.0175425	22.36067977	120.4159458	136.0147051	85.44003745	30	192.3538406	248.394847	245.1530134	90
69	151.3274595	92.19544457	198.4943324	156.2049935	50	142.126704	186.0107524	172.0465053	151.3274595	111.8033989	148.6606875	100	110.4536102	155.5634919	186.8154169	101.9803903	164.0121947	161.245155	198.4943324	14.14213562	90	131.5294644	172.0465053	128.0624847	128.0624847	123.6931688	210.9502311	104.4030651	114.0175425	125.2996409	136.0147051	189.7366596	20	170.2938637	92.19544457	161.245155	141.4213562	151.3274595	162.788206	111.8033989	141.4213562	180	82.46211251	174.642492	94.33981132	98.48857802	44.72135955	142.126704	100.4987562	120.4159458	160	101.9803903	240.8318916	72.80109889	142.126704	151.3274595	40	136.0147051	178.8854382	92.19544457	174.9285568	169.7056275	110	130.3840481	100.4987562	58.30951895	110.4536102	82.46211251	0	183.8477631	226.715681	161.5549442	60	174.642492	143.1782106	140.3566885	63.2455532	155.5634919	44.72135955	136.0147051	72.80109889	58.30951895	67.08203932	178.8854382	110	120.4159458	240.8318916	72.80109889	198.4943324	161.5549442	31.6227766	104.4030651	110	104.4030651	10	80.62257748	120.8304597	210.9502311	162.788206	22.36067977
70	317.6476035	92.19544457	20	230.2172887	152.6433752	220.9072203	240.8318916	31.6227766	111.8033989	111.8033989	281.6025568	196.468827	141.4213562	240.8318916	186.8154169	254.9509757	230	310.1612484	20	184.3908891	136.0147051	150	31.6227766	212.1320344	58.30951895	100.4987562	53.85164807	104.4030651	260	250	245.1530134	196.468827	170.2938637	20	199.2485885	114.0175425	291.5475947	111.8033989	240.208243	151.3274595	110.4536102	139.2838828	237.0653918	296.1418579	224.7220505	174.642492	174.9285568	44.72135955	259.4224354	140.3566885	133.4166406	114.0175425	58.30951895	125.2996409	243.3105012	151.3274595	158.113883	170	212.1320344	117.0469991	282.8427125	14.14213562	272.9468813	63.2455532	123.6931688	240.8318916	121.6552506	120.8304597	183.8477631	0	44.72135955	288.6173938	147.6482306	98.48857802	190	140.3566885	219.544984	28.28427125	174.9285568	90	228.2542442	178.8854382	248.394847	58.30951895	131.5294644	277.3084925	294.2787794	250	280	72.80109889	212.6029163	104.4030651	131.5294644	162.788206	191.0497317	148.6606875	252.9822128	245.1530134	331.2099032	178.0449381
