param n=100;
param m=4;
param K = 18;
param Q = 60;
param L =41;
param HC:= 
1 260.304
2 243.461
3 258.764
4 216.611;

param o:
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100:=
46	107.7032961	31.6227766	250	122.0655562	136.0147051	94.33981132	152.9705854	98.99494937	70	53.85164807	183.5755975	176.9180601	170.2938637	161.245155	70.71067812	192.3538406	133.4166406	212.1320344	171.1724277	53.85164807	121.6552506	202.2374842	273.1300057	220.2271555	254.9509757	193.1320792	123.6931688	172.626765	125.2996409	254.5584412	36.05551275	50	107.7032961	178.0449381	244.1311123	161.245155	139.2838828	205.1828453	30	219.544984	302.3243292	120	150.3329638	140	191.0497317	0	148.6606875	142.126704	304.1381265	220	233.4523506	241.8677324	246.9817807	230.8679276	187.8829423	156.5247584	260.7680962	166.4331698	205.9126028	252.3885893	271.6615541	41.23105626	10	277.8488798	241.6609195	102.9563014	178.8854382	187.8829423	80.62257748	114.0175425	202.4845673	255.5386468	196.468827	183.5755975	196.468827	50	120.8304597	270.7397274	58.30951895	266.2705391	197.9898987	274.5906044	257.0992026	210.9502311	184.3908891	278.0287755	100	110.4536102	284.2534081	272.0294102	67.08203932	101.9803903	107.7032961	225.6102835	172.626765	236.0084744	150	22.36067977	102.9563014	245.1530134
47	98.48857802	117.0469991	331.0589071	126.4911064	170.8800749	116.6190379	228.2542442	138.9244399	86.02325267	94.86832981	215.8703314	170.2938637	160.3121954	36.05551275	192.0937271	225.6102835	210.9502311	282.3118843	272.0294102	188.6796226	36.05551275	273.1300057	301.4962686	220	241.8677324	240.4163056	202.4845673	85.44003745	178.8854382	233.4523506	114.0175425	110.4536102	180.2775638	192.3538406	250	130	201.246118	200	141.4213562	167.6305461	301.4962686	53.85164807	60.8276253	50	180	148.6606875	0	167.6305461	320	304.1381265	297.3213749	310.1612484	260.1922366	304.6309242	133.4166406	120	270	140	233.4523506	260	338.3784863	116.6190379	158.113883	290	272.9468813	50	218.4032967	228.035085	114.0175425	85.44003745	162.788206	270.1851217	111.8033989	141.4213562	50	102.9563014	183.5755975	357.7708764	110	270.1851217	190	280.1785145	310.4834939	286.3564213	98.48857802	271.6615541	125.2996409	206.1552813	272.9468813	270.7397274	113.137085	192.0937271	41.23105626	284.6049894	245.9674775	240	141.4213562	133.4166406	166.4331698	303.644529
48	70.71067812	134.1640786	166.4331698	41.23105626	10	60.8276253	72.11102551	44.72135955	111.8033989	136.0147051	50	41.23105626	40	147.6482306	107.7032961	60	63.2455532	116.6190379	125.2996409	125.2996409	133.4166406	108.1665383	141.4213562	78.10249676	113.137085	72.80109889	60.8276253	113.137085	30	114.0175425	143.1782106	161.5549442	50.99019514	36.05551275	102.9563014	58.30951895	44.72135955	64.03124237	166.4331698	100	161.245155	114.0175425	116.6190379	120.8304597	53.85164807	142.126704	167.6305461	0	167.6305461	142.126704	130	143.1782106	107.7032961	138.9244399	85.44003745	64.03124237	120.8304597	53.85164807	70.71067812	111.8033989	170.8800749	111.8033989	148.6606875	139.2838828	110.4536102	160	50.99019514	60.8276253	72.80109889	82.46211251	80	117.0469991	116.6190379	72.80109889	188.6796226	117.0469991	40	194.1648784	170.8800749	125.2996409	58.30951895	134.1640786	143.1782106	122.0655562	114.0175425	136.0147051	50.99019514	80	142.126704	130.3840481	85.44003745	70.71067812	150.3329638	117.0469991	84.85281374	94.33981132	36.05551275	152.6433752	44.72135955	136.0147051
49	233.4523506	300.8321791	141.4213562	203.9607805	170.8800749	228.035085	162.788206	211.896201	278.9265136	303.644529	120.8304597	150.3329638	160.3121954	290.6888371	250	111.8033989	178.0449381	125.2996409	188.6796226	272.0294102	290.6888371	130.3840481	36.05551275	100	85.44003745	114.0175425	186.0107524	241.8677324	178.8854382	98.48857802	310.1612484	328.9376841	197.2308292	133.4166406	70	190	166.4331698	120	331.0589071	167.6305461	36.05551275	270.7397274	260.1922366	270	140	304.1381265	320	167.6305461	0	148.6606875	107.7032961	114.0175425	60.8276253	126.4911064	192.3538406	200	50	180	98.48857802	60	110	278.5677655	308.8689042	30	64.03124237	323.8826948	125.2996409	116.6190379	240.4163056	241.8677324	162.788206	50.99019514	225.6102835	181.1077028	323.8826948	284.6049894	183.5755975	160	338.3784863	50.99019514	130	41.23105626	82.46211251	134.1640786	233.4523506	58.30951895	218.4032967	206.1552813	64.03124237	53.85164807	252.9822128	208.0865205	312.5699922	102.9563014	148.6606875	80	181.1077028	317.8049716	201.246118	94.86832981
50	205.9126028	231.9482701	30	180.2775638	136.0147051	187.8829423	76.15773106	165.5294536	230.8679276	245.1530134	108.1665383	164.0121947	170.2938637	288.444102	150.3329638	102.9563014	94.86832981	31.6227766	53.85164807	171.1724277	268.3281573	36.05551275	114.0175425	148.6606875	172.626765	80.62257748	104.4030651	254.9509757	125.2996409	184.3908891	241.8677324	261.7250466	126.4911064	136.0147051	141.4213562	197.9898987	102.9563014	156.5247584	250	219.544984	172.626765	250.5992817	258.069758	260.7680962	166.4331698	220	304.1381265	142.126704	148.6606875	0	41.23105626	36.05551275	130.3840481	22.36067977	220.2271555	205.1828453	140	191.0497317	107.7032961	140.3566885	58.30951895	213.7755833	220.2271555	141.4213562	100	284.6049894	100	94.33981132	193.1320792	219.544984	202.4845673	130	254.9509757	206.1552813	330.1514804	225.6102835	120.8304597	53.85164807	271.6615541	150	161.245155	150.3329638	67.08203932	22.36067977	254.5584412	170	178.8854382	110.4536102	180	160	199.2485885	121.6552506	278.5677655	50	58.30951895	143.1782106	176.9180601	240.208243	139.2838828	53.85164807
51	199.2485885	240.208243	44.72135955	170.8800749	126.4911064	184.3908891	80.62257748	162.788206	231.9482701	250.1999201	86.02325267	142.126704	150	277.3084925	167.6305461	78.10249676	100.4987562	22.36067977	84.85281374	189.7366596	262.488095	31.6227766	72.80109889	116.6190379	136.0147051	58.30951895	110.4536102	238.5372088	121.6552506	148.6606875	250.1999201	270.1851217	130	114.0175425	104.4030651	180.2775638	100.4987562	128.0624847	263.0589288	192.0937271	131.5294644	243.5159132	245.9674775	250.7987241	141.4213562	233.4523506	297.3213749	130	107.7032961	41.23105626	0	14.14213562	92.19544457	20	198.4943324	188.6796226	100.4987562	172.0465053	78.10249676	101.9803903	41.23105626	220	235.3720459	100.4987562	60.8276253	284.4292531	80.62257748	72.11102551	192.3538406	211.896201	176.9180601	90.55385138	234.3074903	184.3908891	317.6476035	230.2172887	120.4159458	72.11102551	280.1785145	110.4536102	134.5362405	110	28.28427125	28.28427125	236.0084744	130.3840481	174.642492	123.6931688	140.3566885	120.4159458	200.9975124	131.5294644	276.5863337	14.14213562	60.8276253	107.7032961	161.245155	251.7935662	140.3566885	14.14213562
52	211.896201	250	31.6227766	183.8477631	139.2838828	196.468827	90	174.642492	243.3105012	260.7680962	100	156.2049935	164.0121947	290.6888371	174.642492	92.19544457	110	30	86.02325267	196.468827	275.1363298	40	80.62257748	130.3840481	148.6606875	72.11102551	120	252.3885893	133.4166406	161.5549442	260	280	140.3566885	128.0624847	117.0469991	194.1648784	111.8033989	142.126704	271.6615541	206.1552813	140.3566885	256.3201124	259.4224354	264.0075756	155.5634919	241.8677324	310.1612484	143.1782106	114.0175425	36.05551275	14.14213562	0	104.4030651	14.14213562	212.6029163	202.4845673	111.8033989	186.0107524	92.19544457	114.0175425	30	230.2172887	243.3105012	110	72.80109889	296.1418579	94.33981132	86.02325267	203.9607805	224.7220505	191.0497317	101.9803903	248.394847	198.4943324	331.2099032	240.8318916	131.5294644	58.30951895	290	121.6552506	148.6606875	120.4159458	31.6227766	31.6227766	250	141.4213562	186.8154169	131.5294644	151.3274595	131.5294644	212.1320344	140.3566885	288.6173938	28.28427125	70	120.8304597	174.9285568	260.7680962	151.3274595	20
53	172.626765	241.6609195	136.0147051	143.1782106	111.8033989	167.6305461	116.6190379	152.3154621	218.4032967	243.5159132	64.03124237	90	100	231.9482701	197.9898987	56.56854249	128.0624847	100	155.241747	219.317122	230.2172887	100.4987562	44.72135955	41.23105626	44.72135955	67.08203932	134.5362405	184.3908891	122.0655562	58.30951895	250.7987241	269.2582404	142.126704	72.80109889	14.14213562	130.3840481	113.137085	60.8276253	272.9468813	116.6190379	56.56854249	210.2379604	200.9975124	210.2379604	80.62257748	246.9817807	260.1922366	107.7032961	60.8276253	130.3840481	92.19544457	104.4030651	0	111.8033989	136.0147051	140.3566885	14.14213562	120.4159458	42.42640687	10	116.6190379	219.317122	252.3885893	31.6227766	31.6227766	263.0589288	70.71067812	64.03124237	180.2775638	181.1077028	107.7032961	10	170.8800749	123.6931688	266.8332813	224.7220505	128.0624847	161.5549442	278.5677655	22.36067977	70.71067812	28.28427125	80.62257748	110	177.2004515	41.23105626	158.113883	156.2049935	50.99019514	31.6227766	193.1320792	155.5634919	251.7935662	80.62257748	107.7032961	22.36067977	120.4159458	259.4224354	144.222051	85.44003745
54	206.1552813	240.208243	28.28427125	178.8854382	134.1640786	189.7366596	80.62257748	167.6305461	235.3720459	251.7935662	98.99494937	155.5634919	162.788206	286.5309756	162.788206	92.19544457	100.4987562	22.36067977	72.11102551	184.3908891	269.2582404	31.6227766	92.19544457	134.1640786	155.241747	70.71067812	110.4536102	250	126.4911064	167.6305461	250.1999201	270.1851217	131.5294644	127.2792206	123.6931688	192.0937271	104.4030651	144.222051	260.7680962	208.0865205	151.3274595	250.7987241	255.5386468	259.4224354	156.2049935	230.8679276	304.6309242	138.9244399	126.4911064	22.36067977	20	14.14213562	111.8033989	0	212.1320344	200	120.4159458	184.3908891	94.33981132	121.6552506	41.23105626	220.9072203	231.9482701	120.4159458	80.62257748	288.6173938	92.19544457	84.85281374	196.468827	219.317122	192.0937271	110.4536102	247.5883681	197.9898987	327.5667871	231.9482701	123.6931688	56.56854249	280.1785145	130.3840481	150	130	44.72135955	20	248.394847	150.3329638	180.2775638	120.4159458	160.3121954	140.3566885	203.9607805	130	281.6025568	31.6227766	60.8276253	126.4911064	172.0465053	250.1999201	143.1782106	31.6227766
55	80.62257748	166.4331698	240.4163056	70.71067812	94.86832981	94.86832981	156.5247584	100.4987562	128.0624847	156.2049935	113.137085	56.56854249	50	100.4987562	180.2775638	120.4159458	148.6606875	191.0497317	210.2379604	192.3538406	111.8033989	184.3908891	180.2775638	94.86832981	110	141.4213562	145.6021978	50	114.0175425	100.4987562	172.0465053	184.3908891	131.5294644	84.85281374	123.6931688	30	130	76.15773106	202.4845673	36.05551275	170	94.33981132	72.80109889	85.44003745	58.30951895	187.8829423	133.4166406	85.44003745	192.3538406	220.2271555	198.4943324	212.6029163	136.0147051	212.1320344	0	31.6227766	143.1782106	31.6227766	122.0655562	133.4166406	236.0084744	147.6482306	196.977156	162.788206	156.5247584	152.6433752	120.4159458	127.2792206	107.7032961	78.10249676	30	145.6021978	36.05551275	14.14213562	131.5294644	144.222051	123.6931688	268.7005769	191.0497317	141.4213562	67.08203932	151.3274595	202.4845673	198.4943324	41.23105626	140	92.19544457	162.788206	140.3566885	140.3566885	120.8304597	151.3274595	138.9244399	184.3908891	166.4331698	114.0175425	50.99019514	188.6796226	120.4159458	200
56	50	136.0147051	228.035085	40	72.11102551	63.2455532	136.0147051	70	98.99494937	127.2792206	102.9563014	50.99019514	41.23105626	92.19544457	150	111.8033989	125.2996409	178.0449381	188.6796226	161.245155	92.19544457	170.2938637	182.4828759	100	123.6931688	130.3840481	120.8304597	50	89.4427191	117.0469991	142.126704	155.5634919	104.4030651	76.15773106	130	10	108.1665383	80	172.0465053	64.03124237	182.4828759	72.80109889	60.8276253	70	60	156.5247584	120	64.03124237	200	205.1828453	188.6796226	202.4845673	140.3566885	200	31.6227766	0	150	20	117.0469991	140	228.2542442	116.6190379	165.5294536	170	155.241747	130	108.1665383	116.6190379	76.15773106	50	50	150.3329638	53.85164807	28.28427125	130	114.0175425	98.48857802	256.1249695	162.788206	150.3329638	70	160.3121954	196.977156	184.3908891	50	152.9705854	60.8276253	136.0147051	155.241747	151.3274595	89.4427191	123.6931688	117.0469991	174.9285568	148.6606875	120	28.28427125	158.113883	92.19544457	192.3538406
57	184.3908891	254.9509757	143.1782106	155.241747	125.2996409	180.2775638	130.3840481	165.5294536	230.8679276	256.3201124	78.10249676	100.4987562	110.4536102	240.8318916	212.1320344	70.71067812	142.126704	110.4536102	167.6305461	233.4523506	240.8318916	111.8033989	42.42640687	50	42.42640687	80.62257748	148.6606875	192.3538406	136.0147051	56.56854249	264.0075756	282.3118843	156.2049935	85.44003745	20	140	127.2792206	70	286.5309756	120.8304597	42.42640687	220.9072203	210.2379604	220	90	260.7680962	270	120.8304597	50	140	100.4987562	111.8033989	14.14213562	120.4159458	143.1782106	150	0	130	56.56854249	10	120.8304597	232.594067	266.2705391	20	40	274.5906044	84.85281374	78.10249676	193.1320792	192.3538406	114.0175425	10	177.2004515	131.5294644	274.5906044	237.6972865	142.126704	167.6305461	291.5475947	10	80	14.14213562	85.44003745	120.4159458	184.3908891	30	170.8800749	170.2938637	40	20	206.1552813	169.7056275	263.0589288	90	120.8304597	30	131.5294644	272.9468813	158.113883	92.19544457
58	64.03124237	148.6606875	212.6029163	44.72135955	63.2455532	72.11102551	125.2996409	72.80109889	114.0175425	142.126704	86.02325267	31.6227766	22.36067977	111.8033989	151.3274595	94.33981132	117.0469991	162.788206	178.8854382	164.924225	111.8033989	155.5634919	162.788206	80	104.4030651	114.0175425	114.0175425	67.08203932	82.46211251	98.48857802	155.5634919	170.2938637	100.4987562	58.30951895	110	10	98.48857802	60	184.3908891	53.85164807	162.788206	92.19544457	80.62257748	90	40	166.4331698	140	53.85164807	180	191.0497317	172.0465053	186.0107524	120.4159458	184.3908891	31.6227766	20	130	0	98.48857802	120	210.9502311	128.0624847	174.9285568	150	136.0147051	148.6606875	92.19544457	100	86.02325267	67.08203932	36.05551275	130.3840481	64.03124237	20	148.6606875	127.2792206	92.19544457	240.8318916	178.0449381	130.3840481	50	140.3566885	178.8854382	169.7056275	64.03124237	133.4166406	67.08203932	131.5294644	136.0147051	131.5294644	100	120.4159458	136.0147051	158.113883	136.0147051	100	20	170.2938637	90	174.9285568
59	140	202.4845673	122.0655562	110	72.80109889	131.5294644	76.15773106	114.0175425	182.4828759	206.1552813	22.36067977	67.08203932	76.15773106	208.8061302	155.5634919	14.14213562	86.02325267	76.15773106	120.4159458	176.9180601	200.9975124	72.80109889	70.71067812	41.23105626	70.71067812	30	92.19544457	165.5294536	80.62257748	80	211.896201	230.8679276	100	41.23105626	44.72135955	107.7032961	70.71067812	50	232.594067	114.0175425	98.99494937	181.1077028	177.2004515	184.3908891	64.03124237	205.9126028	233.4523506	70.71067812	98.48857802	107.7032961	78.10249676	92.19544457	42.42640687	94.33981132	122.0655562	117.0469991	56.56854249	98.48857802	0	50	114.0175425	180.2775638	210.9502311	72.11102551	40	230.2172887	28.28427125	22.36067977	143.1782106	150.3329638	98.99494937	50	158.113883	108.1665383	246.9817807	186.8154169	86.02325267	150	240.4163056	64.03124237	56.56854249	70.71067812	80.62257748	85.44003745	161.245155	80.62257748	121.6552506	114.0175425	89.4427191	72.11102551	155.241747	113.137085	220	64.03124237	70.71067812	41.23105626	92.19544457	219.317122	102.9563014	78.10249676
60	174.642492	245.9674775	145.6021978	145.6021978	116.6190379	170.8800749	125.2996409	156.5247584	221.3594362	246.9817807	70.71067812	90.55385138	100.4987562	230.8679276	205.1828453	64.03124237	136.0147051	110	164.924225	226.27417	230.8679276	110.4536102	50	40	36.05551275	76.15773106	142.126704	182.4828759	128.0624847	50	254.9509757	273.1300057	148.6606875	76.15773106	10	130	120.4159458	60	277.8488798	111.8033989	50	210.9502311	200.2498439	210	80	252.3885893	260	111.8033989	60	140.3566885	101.9803903	114.0175425	10	121.6552506	133.4166406	140	10	120	50	0	125.2996409	223.6067977	258.069758	30	41.23105626	264.7640459	78.10249676	72.11102551	183.8477631	182.4828759	104.4030651	14.14213562	167.6305461	121.6552506	264.7640459	228.4731932	134.5362405	170.8800749	282.3118843	14.14213562	70	22.36067977	89.4427191	120	174.642492	31.6227766	161.5549442	164.0121947	41.23105626	22.36067977	196.977156	162.788206	253.179778	90.55385138	117.0469991	20	121.6552506	264.1968963	150	94.86832981
61	240.4163056	280	36.05551275	211.896201	167.6305461	225.6102835	120	203.9607805	272.9468813	290.6888371	125.2996409	180.2775638	188.6796226	317.8049716	203.9607805	116.6190379	140	60	111.8033989	225.6102835	303.644529	70	82.46211251	148.6606875	161.245155	98.48857802	150	277.8488798	162.788206	174.9285568	290	310	170.2938637	152.6433752	130.3840481	219.544984	141.4213562	162.788206	301.4962686	226.27417	141.4213562	284.6049894	286.3564213	291.5475947	178.0449381	271.6615541	338.3784863	170.8800749	110	58.30951895	41.23105626	30	116.6190379	41.23105626	236.0084744	228.2542442	120.8304597	210.9502311	114.0175425	125.2996409	0	260.1922366	272.9468813	114.0175425	86.02325267	325.5764119	120.8304597	111.8033989	233.4523506	252.9822128	212.6029163	111.8033989	272.0294102	222.0360331	357.7708764	270.7397274	161.245155	50	320	130	170.2938637	126.4911064	36.05551275	60.8276253	274.5906044	148.6606875	215.8703314	161.245155	158.113883	139.2838828	241.8677324	170.2938637	317.8049716	53.85164807	100	136.0147051	201.246118	290.6888371	181.1077028	36.05551275
62	67.08203932	22.36067977	243.3105012	84.85281374	107.7032961	56.56854249	140.3566885	67.08203932	31.6227766	31.6227766	158.113883	142.126704	134.5362405	123.6931688	78.10249676	167.6305461	120.4159458	200.2498439	170.8800749	72.11102551	85.44003745	190.2629759	250	188.6796226	222.0360331	172.626765	110.4536102	131.5294644	101.9803903	220.2271555	31.6227766	50.99019514	90	147.6482306	214.7091055	122.0655562	120.4159458	172.0465053	56.56854249	180.2775638	272.9468813	80.62257748	110	100.4987562	156.2049935	41.23105626	116.6190379	111.8033989	278.5677655	213.7755833	220	230.2172887	219.317122	220.9072203	147.6482306	116.6190379	232.594067	128.0624847	180.2775638	223.6067977	260.1922366	0	50.99019514	250.7987241	218.4032967	78.10249676	155.241747	164.924225	42.42640687	72.80109889	164.0121947	228.4731932	155.241747	144.222051	161.5549442	14.14213562	100.4987562	266.8332813	60.8276253	237.0653918	164.0121947	245.9674775	240.8318916	200.9975124	143.1782106	246.9817807	64.03124237	104.4030651	252.3885893	241.8677324	28.28427125	92.19544457	78.10249676	210.2379604	160.3121954	205.9126028	113.137085	42.42640687	80.62257748	230.2172887
63	117.0469991	41.23105626	250.1999201	130.3840481	142.126704	102.9563014	155.241747	106.3014581	80	63.2455532	188.6796226	184.3908891	178.0449381	171.1724277	70	197.2308292	136.0147051	213.7755833	170.2938637	50.99019514	131.5294644	203.9607805	277.3084925	226.715681	261.7250466	196.977156	126.4911064	182.4828759	130.3840481	261.7250466	44.72135955	56.56854249	111.8033989	184.3908891	250	170	143.1782106	212.1320344	31.6227766	228.2542442	308.058436	130	160.3121954	150	198.4943324	10	158.113883	148.6606875	308.8689042	220.2271555	235.3720459	243.3105012	252.3885893	231.9482701	196.977156	165.5294536	266.2705391	174.9285568	210.9502311	258.069758	272.9468813	50.99019514	0	283.019434	245.9674775	111.8033989	183.5755975	192.3538406	89.4427191	123.6931688	210.9502311	260.7680962	206.1552813	192.3538406	206.1552813	60	125.2996409	270.1851217	64.03124237	272.0294102	205.1828453	280.1785145	259.6150997	212.1320344	194.1648784	284.2534081	108.1665383	111.8033989	290.6888371	278.0287755	76.15773106	104.4030651	117.0469991	228.035085	174.642492	242.0743687	158.113883	28.28427125	108.1665383	247.3863375
64	203.9607805	273.1300057	140.3566885	174.642492	143.1782106	199.2485885	142.126704	183.8477631	250	275.1363298	94.33981132	120.4159458	130.3840481	260.7680962	226.715681	86.02325267	155.5634919	114.0175425	174.642492	248.394847	260.7680962	117.0469991	31.6227766	70	58.30951895	92.19544457	162.788206	212.1320344	152.6433752	72.11102551	282.3118843	300.8321791	172.0465053	104.4030651	40	160	142.126704	90	304.1381265	139.2838828	31.6227766	240.8318916	230.2172887	240	110	277.8488798	290	139.2838828	30	141.4213562	100.4987562	110	31.6227766	120.4159458	162.788206	170	20	150	72.11102551	30	114.0175425	250.7987241	283.019434	0	44.72135955	294.2787794	100	92.19544457	211.896201	212.1320344	133.4166406	22.36067977	196.468827	151.3274595	294.2787794	256.3201124	158.113883	162.788206	310.1612484	22.36067977	100	14.14213562	80.62257748	123.6931688	203.9607805	36.05551275	189.7366596	183.8477631	44.72135955	28.28427125	224.7220505	184.3908891	282.8427125	92.19544457	130.3840481	50	151.3274595	290.6888371	174.9285568	90
65	180	240.4163056	104.4030651	150	111.8033989	171.1724277	98.99494937	152.9705854	222.0360331	245.1530134	60.8276253	104.4030651	114.0175425	247.3863375	186.0107524	50.99019514	114.0175425	70.71067812	130	208.0865205	240.8318916	72.80109889	31.6227766	64.03124237	76.15773106	50	122.0655562	202.4845673	117.0469991	89.4427191	250	269.2582404	134.1640786	80.62257748	44.72135955	145.6021978	102.9563014	80.62257748	269.2582404	142.126704	76.15773106	220.9072203	215.8703314	223.6067977	98.48857802	241.6609195	272.9468813	110.4536102	64.03124237	100	60.8276253	72.80109889	31.6227766	80.62257748	156.5247584	155.241747	40	136.0147051	40	41.23105626	86.02325267	218.4032967	245.9674775	44.72135955	0	270.1851217	63.2455532	53.85164807	182.4828759	190.2629759	130.3840481	30	192.3538406	143.1782106	284.6049894	225.6102835	120.8304597	130	278.9265136	50	89.4427191	50.99019514	50	80.62257748	196.977156	70	161.245155	142.126704	80	60	194.1648784	144.222051	260	50	86.02325267	50	131.5294644	256.3201124	139.2838828	53.85164807
66	90.55385138	72.11102551	313.2091953	120.4159458	160.3121954	100.4987562	208.8061302	121.6552506	53.85164807	50	210	174.642492	164.924225	76.15773106	156.2049935	220	189.7366596	266.8332813	245.9674775	148.6606875	42.42640687	257.0992026	300.6659276	225.6102835	252.9822128	230.8679276	180.2775638	113.137085	162.788206	246.9817807	67.08203932	60.8276253	158.113883	191.0497317	254.9509757	139.2838828	184.3908891	206.1552813	92.19544457	188.6796226	310.4834939	58.30951895	84.85281374	70.71067812	186.8154169	102.9563014	50	160	323.8826948	284.6049894	284.4292531	296.1418579	263.0589288	288.6173938	152.6433752	130	274.5906044	148.6606875	230.2172887	264.7640459	325.5764119	78.10249676	111.8033989	294.2787794	270.1851217	0	210.2379604	220.2271555	92.19544457	82.46211251	178.8854382	272.9468813	141.4213562	156.5247584	100	64.03124237	164.924225	338.3784863	60	276.5863337	196.468827	286.3564213	301.4962686	269.2582404	127.2792206	281.6025568	110.4536102	178.8854382	284.6049894	278.9265136	85.44003745	165.5294536	14.14213562	272.9468813	228.035085	245.1530134	143.1782106	85.44003745	145.6021978	292.7456234
67	121.6552506	177.2004515	120.4159458	92.19544457	50	110	50.99019514	90.55385138	160.3121954	182.4828759	10	64.03124237	70.71067812	196.977156	127.2792206	14.14213562	58.30951895	70.71067812	100.4987562	148.6606875	184.3908891	64.03124237	94.86832981	60.8276253	94.86832981	22.36067977	64.03124237	158.113883	53.85164807	101.9803903	186.8154169	206.1552813	72.11102551	36.05551275	72.11102551	100	42.42640687	60.8276253	206.1552813	120.8304597	127.2792206	164.924225	165.5294536	170.8800749	67.08203932	178.8854382	218.4032967	50.99019514	125.2996409	100	80.62257748	94.33981132	70.71067812	92.19544457	120.4159458	108.1665383	84.85281374	92.19544457	28.28427125	78.10249676	120.8304597	155.241747	183.5755975	100	63.2455532	210.2379604	0	10	120.4159458	133.4166406	102.9563014	78.10249676	155.5634919	106.3014581	237.0653918	162.788206	58.30951895	148.6606875	215.8703314	92.19544457	63.2455532	98.99494937	92.19544457	78.10249676	156.2049935	108.1665383	100	86.02325267	116.6190379	100	131.5294644	84.85281374	200.9975124	67.08203932	50.99019514	67.08203932	80.62257748	193.1320792	76.15773106	85.44003745
68	131.5294644	186.8154169	113.137085	101.9803903	60	120	53.85164807	100.4987562	170.2938637	192.3538406	14.14213562	70.71067812	78.10249676	206.1552813	134.5362405	10	64.03124237	64.03124237	100	156.2049935	194.1648784	58.30951895	85.44003745	60	92.19544457	14.14213562	70.71067812	166.4331698	63.2455532	100.4987562	196.468827	215.8703314	80.62257748	42.42640687	67.08203932	108.1665383	50	63.2455532	215.4065923	125.2996409	120.4159458	174.642492	174.642492	180.2775638	72.11102551	187.8829423	228.035085	60.8276253	116.6190379	94.33981132	72.11102551	86.02325267	64.03124237	84.85281374	127.2792206	116.6190379	78.10249676	100	22.36067977	72.11102551	111.8033989	164.924225	192.3538406	92.19544457	53.85164807	220.2271555	10	0	130.3840481	143.1782106	108.1665383	70.71067812	162.788206	113.137085	245.9674775	172.626765	67.08203932	141.4213562	225.6102835	86.02325267	67.08203932	92.19544457	82.46211251	72.11102551	164.0121947	102.9563014	110	92.19544457	111.8033989	94.33981132	141.4213562	92.19544457	210.9502311	58.30951895	50	63.2455532	89.4427191	202.4845673	85.44003745	76.15773106
69	30	64.03124237	221.3594362	42.42640687	70.71067812	14.14213562	117.0469991	30	40	63.2455532	121.6552506	100	92.19544457	108.1665383	85.44003745	131.5294644	98.48857802	174.642492	158.113883	90.55385138	78.10249676	164.924225	213.7755833	147.6482306	180.2775638	140	89.4427191	100.4987562	70.71067812	178.0449381	72.11102551	89.4427191	67.08203932	107.7032961	174.642492	80.62257748	92.19544457	130.3840481	98.99494937	138.9244399	232.594067	64.03124237	85.44003745	80.62257748	114.0175425	80.62257748	114.0175425	72.80109889	240.4163056	193.1320792	192.3538406	203.9607805	180.2775638	196.468827	107.7032961	76.15773106	193.1320792	86.02325267	143.1782106	183.8477631	233.4523506	42.42640687	89.4427191	211.896201	182.4828759	92.19544457	120.4159458	130.3840481	0	41.23105626	122.0655562	189.7366596	120.4159458	102.9563014	150	44.72135955	72.80109889	246.9817807	98.48857802	196.977156	122.0655562	206.1552813	210.2379604	177.2004515	110	205.9126028	22.36067977	92.19544457	210.9502311	201.246118	14.14213562	78.10249676	85.44003745	181.1077028	136.0147051	165.5294536	70.71067812	84.85281374	53.85164807	200.9975124
70	14.14213562	89.4427191	245.9674775	41.23105626	85.44003745	36.05551275	144.222051	56.56854249	50	78.10249676	131.5294644	92.19544457	82.46211251	70.71067812	126.4911064	141.4213562	128.0624847	196.977156	191.0497317	131.5294644	50.99019514	187.8829423	220	143.1782106	170.8800749	155.241747	120.4159458	60	94.33981132	165.5294536	94.33981132	106.3014581	98.99494937	110	172.626765	58.30951895	116.6190379	123.6931688	125.2996409	113.137085	228.035085	31.6227766	44.72135955	42.42640687	104.4030651	114.0175425	85.44003745	82.46211251	241.8677324	219.544984	211.896201	224.7220505	181.1077028	219.317122	78.10249676	50	192.3538406	67.08203932	150.3329638	182.4828759	252.9822128	72.80109889	123.6931688	212.1320344	190.2629759	82.46211251	133.4166406	143.1782106	41.23105626	0	100	191.0497317	82.46211251	78.10249676	113.137085	67.08203932	100	272.9468813	113.137085	194.1648784	114.0175425	203.9607805	225.6102835	201.246118	70.71067812	199.2485885	42.42640687	128.0624847	202.4845673	196.468827	50	114.0175425	70.71067812	199.2485885	161.245155	162.788206	60.8276253	111.8033989	84.85281374	218.4032967
