param n=100;
param m=6;
param K = 18;
param Q = 60;
param L =38;
param HC:=
1 226.378
2 268.897
3 218.541
4 245.383
5 167.406
6 225.084;

param o:
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100:=
44	172.0465053	182.4828759	36.05551275	220	164.924225	136.0147051	122.0655562	250.7987241	180.2775638	70	210	287.923601	140.3566885	86.02325267	90.55385138	22.36067977	237.0653918	111.8033989	260.1922366	92.19544457	152.6433752	120.8304597	189.7366596	180.2775638	120.4159458	134.5362405	156.2049935	156.5247584	20	155.5634919	22.36067977	141.4213562	60	230	64.03124237	14.14213562	60	237.6972865	41.23105626	133.4166406	70.71067812	191.0497317	50	0	72.11102551	150	82.46211251	90.55385138	100	158.113883	110	30	295.2964612	80.62257748	117.0469991	274.5906044	188.6796226	264.7640459	255.5386468	120.4159458	200.2498439	90	214.7091055	133.4166406	110.4536102	200.2498439	161.5549442	130.3840481	164.0121947	82.46211251	220.9072203	246.9817807	241.8677324	31.6227766	130.3840481	156.5247584	36.05551275	22.36067977	226.715681	205.9126028	197.2308292	158.113883	180.2775638	145.6021978	230.2172887	100.4987562	22.36067977	223.6067977	114.0175425	40	64.03124237	232.594067	152.9705854	152.6433752	223.6067977	250.7987241	76.15773106	14.14213562	22.36067977	76.15773106
45	107.7032961	143.1782106	108.1665383	189.7366596	121.6552506	72.80109889	50	194.1648784	156.5247584	41.23105626	180.2775638	233.4523506	122.0655562	114.0175425	86.02325267	78.10249676	177.2004515	98.48857802	230.8679276	30	92.19544457	70.71067812	140	117.0469991	53.85164807	67.08203932	89.4427191	85.44003745	89.4427191	86.02325267	72.80109889	107.7032961	126.4911064	199.2485885	22.36067977	76.15773106	40	182.4828759	70	127.2792206	14.14213562	122.0655562	122.0655562	72.11102551	0	78.10249676	63.2455532	58.30951895	84.85281374	155.5634919	92.19544457	50	234.0939982	80.62257748	122.0655562	230.2172887	126.4911064	245.9674775	193.1320792	106.3014581	174.642492	50	155.241747	98.99494937	58.30951895	167.6305461	92.19544457	70.71067812	98.48857802	56.56854249	184.3908891	192.3538406	219.317122	70.71067812	102.9563014	100.4987562	41.23105626	92.19544457	158.113883	145.6021978	136.0147051	90.55385138	176.9180601	80	165.5294536	64.03124237	85.44003745	181.1077028	76.15773106	107.7032961	110	174.642492	114.0175425	80.62257748	164.924225	213.7755833	42.42640687	86.02325267	53.85164807	14.14213562
46	53.85164807	127.2792206	186.0107524	176.9180601	106.3014581	44.72135955	28.28427125	141.4213562	158.113883	102.9563014	169.7056275	181.1077028	139.2838828	171.1724277	130	155.5634919	120.4159458	141.4213562	214.0093456	63.2455532	56.56854249	72.80109889	108.1665383	63.2455532	40	31.6227766	36.05551275	28.28427125	166.4331698	22.36067977	147.6482306	111.8033989	201.246118	184.3908891	89.4427191	152.6433752	108.1665383	133.4166406	139.2838828	155.241747	80.62257748	50.99019514	200	150	78.10249676	0	117.0469991	104.4030651	120.4159458	180.2775638	121.6552506	127.2792206	171.1724277	130.3840481	161.245155	193.1320792	72.80109889	240.4163056	130.3840481	133.4166406	170.2938637	94.86832981	101.9803903	120.4159458	80.62257748	155.5634919	42.42640687	53.85164807	44.72135955	100.4987562	164.0121947	143.1782106	212.1320344	143.1782106	117.0469991	70.71067812	116.6190379	170.2938637	85.44003745	92.19544457	82.46211251	50	196.977156	53.85164807	100.4987562	101.9803903	161.245155	152.6433752	92.19544457	183.5755975	177.2004515	121.6552506	108.1665383	14.14213562	111.8033989	188.6796226	92.19544457	164.0121947	130.3840481	78.10249676
47	161.245155	206.1552813	110	252.9822128	184.3908891	130	92.19544457	250.7987241	219.317122	22.36067977	243.5159132	290.6888371	183.5755975	158.113883	142.126704	70	231.9482701	36.05551275	294.1088234	92.19544457	150	133.4166406	200.9975124	171.1724277	110	120.4159458	141.4213562	108.1665383	101.9803903	133.4166406	98.48857802	170.8800749	141.4213562	262.488095	80.62257748	94.86832981	28.28427125	240.208243	108.1665383	186.0107524	76.15773106	167.6305461	120.4159458	82.46211251	63.2455532	117.0469991	0	14.14213562	144.222051	214.0093456	152.6433752	53.85164807	286.3564213	134.5362405	176.9180601	291.5475947	181.1077028	308.7069808	245.1530134	166.4331698	237.6972865	22.36067977	210.9502311	50.99019514	42.42640687	230.8679276	106.3014581	130.3840481	151.3274595	116.6190379	247.3863375	250.1999201	282.3118843	102.9563014	165.5294536	160.3121954	78.10249676	90	202.4845673	200.9975124	191.0497317	98.99494937	236.0084744	84.85281374	215.8703314	22.36067977	104.4030651	243.3105012	139.2838828	121.6552506	143.1782106	230.8679276	177.2004515	111.8033989	220.9072203	276.5863337	102.9563014	90.55385138	80.62257748	50.99019514
48	150.3329638	199.2485885	120.4159458	246.9817807	177.2004515	120.4159458	80.62257748	240.208243	214.7091055	22.36067977	237.6972865	280.1785145	180.2775638	161.245155	141.4213562	80.62257748	220.9072203	41.23105626	287.923601	85.44003745	140.3566885	126.4911064	192.3538406	160.3121954	100.4987562	110	130.3840481	94.33981132	110.4536102	121.6552506	104.4030651	165.5294536	150.3329638	256.3201124	78.10249676	101.9803903	31.6227766	230	111.8033989	184.3908891	72.11102551	155.241747	131.5294644	90.55385138	58.30951895	104.4030651	14.14213562	0	142.126704	212.6029163	150	60.8276253	274.5906044	134.5362405	176.9180601	282.8427125	170.2938637	304.1381265	233.4523506	164.0121947	232.594067	10	200.2498439	44.72135955	28.28427125	224.7220505	92.19544457	121.6552506	140.3566885	114.0175425	240.4163056	240	277.3084925	107.7032961	161.245155	151.3274595	80.62257748	100.4987562	189.7366596	190.2629759	180.2775638	84.85281374	234.3074903	70.71067812	203.9607805	10	111.8033989	235.3720459	134.1640786	130.3840481	148.6606875	220.2271555	170.8800749	98.48857802	210.2379604	269.2582404	100	100	85.44003745	44.72135955
49	107.7032961	85.44003745	123.6931688	120	72.11102551	80.62257748	104.4030651	164.0121947	80.62257748	122.0655562	110	197.2308292	41.23105626	58.30951895	14.14213562	120.4159458	155.5634919	180.2775638	160.3121954	67.08203932	85.44003745	50.99019514	100	111.8033989	80.62257748	90	101.9803903	143.1782106	101.9803903	110.4536102	80.62257748	44.72135955	116.6190379	130	64.03124237	90.55385138	116.6190379	150	60.8276253	42.42640687	70.71067812	136.0147051	136.0147051	100	84.85281374	120.4159458	144.222051	142.126704	0	70.71067812	10	104.4030651	212.6029163	22.36067977	41.23105626	177.2004515	116.6190379	167.6305461	176.9180601	22.36067977	100.4987562	134.5362405	134.5362405	183.8477631	142.126704	100.4987562	155.241747	70.71067812	104.4030651	28.28427125	121.6552506	158.113883	143.1782106	70.71067812	31.6227766	80.62257748	72.80109889	120.4159458	165.5294536	128.0624847	122.0655562	158.113883	92.19544457	152.3154621	158.113883	148.6606875	92.19544457	126.4911064	31.6227766	107.7032961	78.10249676	148.6606875	58.30951895	131.5294644	141.4213562	151.3274595	42.42640687	110.4536102	80.62257748	98.99494937
50	150.3329638	85.44003745	171.1724277	86.02325267	90.55385138	136.0147051	170	170	50	192.0937271	78.10249676	192.0937271	41.23105626	80	72.11102551	180.2775638	170.8800749	250	117.0469991	136.0147051	131.5294644	107.7032961	114.0175425	150	143.1782106	148.6606875	152.9705854	206.1552813	152.9705854	164.924225	136.0147051	70.71067812	150.3329638	94.33981132	134.5362405	145.6021978	186.0107524	156.5247584	117.0469991	28.28427125	141.4213562	180.2775638	180.2775638	158.113883	155.5634919	180.2775638	214.0093456	212.6029163	70.71067812	0	64.03124237	170	219.544984	80.62257748	41.23105626	156.2049935	150.3329638	110	193.1320792	50	64.03124237	205.1828453	155.241747	254.5584412	212.6029163	78.10249676	219.317122	126.4911064	151.3274595	98.99494937	98.99494937	161.245155	92.19544457	126.4911064	63.2455532	120.4159458	138.9244399	174.642492	200.9975124	152.9705854	151.3274595	223.6067977	22.36067977	219.544984	184.3908891	219.317122	143.1782106	114.0175425	89.4427191	150.3329638	110	161.5549442	80	193.1320792	158.113883	122.0655562	113.137085	164.924225	143.1782106	169.7056275
51	104.4030651	76.15773106	133.4166406	110	64.03124237	80	107.7032961	156.2049935	70.71067812	130.3840481	100	188.6796226	31.6227766	64.03124237	22.36067977	130.3840481	148.6606875	188.6796226	150.3329638	72.11102551	82.46211251	50	92.19544457	107.7032961	82.46211251	90.55385138	100.4987562	145.6021978	111.8033989	110	90.55385138	36.05551275	125.2996409	120	72.11102551	100.4987562	125.2996409	142.126704	70.71067812	36.05551275	78.10249676	133.4166406	145.6021978	110	92.19544457	121.6552506	152.6433752	150	10	64.03124237	0	114.0175425	205.1828453	31.6227766	40	167.6305461	111.8033989	158.113883	170.2938637	14.14213562	90.55385138	142.126704	128.0624847	191.0497317	148.6606875	90.55385138	158.113883	70	101.9803903	36.05551275	111.8033989	150	133.4166406	80.62257748	22.36067977	76.15773106	82.46211251	130.3840481	161.5549442	122.0655562	116.6190379	161.5549442	84.85281374	156.5247584	152.6433752	156.2049935	101.9803903	117.0469991	30	117.0469991	86.02325267	141.4213562	50	133.4166406	134.5362405	141.4213562	50	120.4159458	90.55385138	106.3014581
52	156.5247584	180	63.2455532	222.0360331	160.3121954	120.8304597	98.99494937	240.4163056	184.3908891	40	212.1320344	278.9265136	145.6021978	106.3014581	98.48857802	28.28427125	224.7220505	86.02325267	263.0589288	76.15773106	139.2838828	111.8033989	182.4828759	165.5294536	102.9563014	116.6190379	138.9244399	130.3840481	50	136.0147051	44.72135955	140.3566885	90	231.9482701	50.99019514	41.23105626	30	228.035085	56.56854249	143.1782106	53.85164807	172.0465053	76.15773106	30	50	127.2792206	53.85164807	60.8276253	104.4030651	170	114.0175425	0	282.3118843	89.4427191	130.3840481	270.7397274	174.642492	272.0294102	241.6609195	126.4911064	203.9607805	60	202.4845673	104.4030651	80.62257748	200.9975124	134.1640786	117.0469991	147.6482306	80.62257748	220.2271555	237.6972865	247.3863375	50	131.5294644	145.6021978	31.6227766	44.72135955	208.0865205	193.1320792	183.8477631	130	192.3538406	117.0469991	214.7091055	70.71067812	50.99019514	220.2271555	110	70	89.4427191	221.3594362	150	128.0624847	211.896201	250.1999201	70	41.23105626	28.28427125	50
53	126.4911064	136.0147051	327.5667871	145.6021978	141.4213562	161.5549442	194.1648784	50	170	269.2582404	148.6606875	41.23105626	192.0937271	268.7005769	226.715681	308.7069808	58.30951895	312.5699922	150	206.1552813	143.1782106	174.9285568	113.137085	117.0469991	180.2775638	167.6305461	145.6021978	190	305.2867504	152.9705854	283.019434	169.7056275	328.0243893	143.1782106	232.594067	291.5475947	272.0294102	64.03124237	266.2705391	214.0093456	228.4731932	120.4159458	341.3209633	295.2964612	234.0939982	171.1724277	286.3564213	274.5906044	212.6029163	219.544984	205.1828453	282.3118843	0	234.3074903	234.3074903	90.55385138	107.7032961	190	41.23105626	205.1828453	161.5549442	264.7640459	80.62257748	290.1723626	251.7935662	143.1782106	200.2498439	165.5294536	136.0147051	216.3330765	126.4911064	58.30951895	171.1724277	274.5906044	183.8477631	138.9244399	259.4224354	317.6476035	90.55385138	89.4427191	98.48857802	210.2379604	219.317122	220	70.71067812	272.9468813	296.8164416	107.7032961	186.0107524	316.227766	290.6888371	64.03124237	155.5634919	180.2775638	72.11102551	120.4159458	219.544984	308.8689042	272.9468813	240.4163056
54	125.2996409	107.7032961	101.9803903	140.3566885	94.33981132	94.86832981	110.4536102	186.0107524	100	113.137085	130.3840481	219.544984	60	41.23105626	10	101.9803903	176.9180601	170.2938637	180	70.71067812	102.9563014	67.08203932	122.0655562	130.3840481	90.55385138	101.9803903	117.0469991	150.3329638	80.62257748	123.6931688	60	67.08203932	94.33981132	150.3329638	58.30951895	70	106.3014581	172.0465053	40	53.85164807	67.08203932	152.3154621	114.0175425	80.62257748	80.62257748	130.3840481	134.5362405	134.5362405	22.36067977	80.62257748	31.6227766	89.4427191	234.3074903	0	42.42640687	199.2485885	136.0147051	184.3908891	197.9898987	40	120	128.0624847	155.5634919	178.0449381	138.9244399	121.6552506	161.245155	85.44003745	120.8304597	30	143.1782106	180.2775638	161.245155	50	53.85164807	100	58.30951895	100	183.5755975	148.6606875	142.126704	162.788206	102.9563014	155.241747	178.0449381	142.126704	70.71067812	148.6606875	50	85.44003745	56.56854249	170.2938637	80.62257748	140	162.788206	172.626765	41.23105626	90	63.2455532	94.33981132
55	143.1782106	98.99494937	130.3840481	117.0469991	94.33981132	120	145.6021978	184.3908891	76.15773106	155.5634919	107.7032961	212.6029163	42.42640687	41.23105626	36.05551275	139.2838828	180.2775638	212.6029163	152.9705854	107.7032961	121.6552506	90	122.0655562	145.6021978	121.6552506	130.3840481	140.3566885	184.3908891	111.8033989	150	94.86832981	67.08203932	111.8033989	126.4911064	100	104.4030651	148.6606875	170.2938637	76.15773106	22.36067977	108.1665383	172.626765	140	117.0469991	122.0655562	161.245155	176.9180601	176.9180601	41.23105626	41.23105626	40	130.3840481	234.3074903	42.42640687	0	183.5755975	148.6606875	150.3329638	202.4845673	31.6227766	94.86832981	170.2938637	161.245155	220.2271555	180.2775638	102.9563014	196.468827	110	141.4213562	67.08203932	125.2996409	176.9180601	130.3840481	85.44003745	53.85164807	114.0175425	100	133.4166406	199.2485885	156.5247584	152.3154621	199.2485885	63.2455532	193.1320792	187.8829423	184.3908891	101.9803903	136.0147051	70	110	70.71067812	172.0465053	80.62257748	172.626765	166.4331698	152.3154621	80.62257748	123.6931688	102.9563014	136.0147051
56	139.2838828	92.19544457	300.8321791	70.71067812	110.4536102	162.788206	206.1552813	64.03124237	108.1665383	270.7397274	78.10249676	50	143.1782106	223.6067977	189.7366596	292.7456234	84.85281374	323.8826948	60.8276253	200.2498439	143.1782106	160	90.55385138	130	182.4828759	174.642492	158.113883	219.317122	278.9265136	170.8800749	257.0992026	133.4166406	291.5475947	64.03124237	220.2271555	266.8332813	270.1851217	64.03124237	237.6972865	161.245155	220	152.6433752	313.2091953	274.5906044	230.2172887	193.1320792	291.5475947	282.8427125	177.2004515	156.2049935	167.6305461	270.7397274	90.55385138	199.2485885	183.5755975	0	120.8304597	100.4987562	94.33981132	161.5549442	92.19544457	272.9468813	94.33981132	310.4834939	266.8332813	80.62257748	232.594067	161.245155	148.6606875	192.3538406	58.30951895	56.56854249	85.44003745	247.3863375	145.6021978	131.5294644	241.8677324	296.1418579	141.4213562	102.9563014	111.8033989	241.6609195	148.6606875	246.9817807	113.137085	284.4292531	269.2582404	50.99019514	161.245155	284.6049894	250.7987241	78.10249676	121.6552506	206.1552813	86.02325267	36.05551275	200.9975124	286.3564213	253.179778	240.8318916
57	20	72.80109889	222.0360331	116.6190379	60	53.85164807	90	70	111.8033989	162.788206	111.8033989	110	111.8033989	174.9285568	130.3840481	201.246118	50.99019514	210	148.6606875	98.48857802	36.05551275	70.71067812	44.72135955	10	72.80109889	60.8276253	40	98.48857802	200	50.99019514	178.0449381	82.46211251	226.27417	122.0655562	125.2996409	186.0107524	164.924225	60.8276253	162.788206	133.4166406	120.8304597	36.05551275	236.0084744	188.6796226	126.4911064	72.80109889	181.1077028	170.2938637	116.6190379	150.3329638	111.8033989	174.642492	107.7032961	136.0147051	148.6606875	120.8304597	0	180.2775638	67.08203932	117.0469991	117.0469991	160.3121954	30	192.3538406	150.3329638	98.48857802	111.8033989	58.30951895	30	113.137085	100	70.71067812	152.6433752	170.2938637	94.86832981	36.05551275	152.6433752	210.9502311	50.99019514	20	10	120.8304597	160.3121954	126.4911064	42.42640687	170	192.0937271	84.85281374	86.02325267	212.6029163	192.0937271	50	70.71067812	85.44003745	40	120.4159458	114.0175425	202.4845673	166.4331698	133.4166406
58	192.0937271	113.137085	280.713377	64.03124237	134.5362405	198.4943324	242.0743687	152.9705854	89.4427191	286.3564213	70.71067812	150.3329638	126.4911064	190	174.642492	286.3564213	167.6305461	344.3835072	40	219.544984	183.8477631	180.2775638	136.0147051	186.0107524	214.0093456	212.6029163	205.1828453	268.7005769	261.7250466	219.317122	243.3105012	138.9244399	260.1922366	58.30951895	228.4731932	253.179778	282.3118843	145.6021978	223.6067977	131.5294644	232.594067	216.3330765	290.1723626	264.7640459	245.9674775	240.4163056	308.7069808	304.1381265	167.6305461	110	158.113883	272.0294102	190	184.3908891	150.3329638	100.4987562	180.2775638	0	184.3908891	145.6021978	72.11102551	295.2964612	165.5294536	341.3209633	296.8164416	84.85281374	282.8427125	192.0937271	198.4943324	193.1320792	80.62257748	143.1782106	28.28427125	233.4523506	143.1782106	169.7056275	240.4163056	282.8427125	219.317122	170	174.9285568	290	90.55385138	290.6888371	193.1320792	308.8689042	251.7935662	98.48857802	170	260.1922366	220	158.113883	136.0147051	254.5584412	161.5549442	70.71067812	206.1552813	272.9468813	247.3863375	259.4224354
59	85.44003745	107.7032961	288.444102	130	108.1665383	120.8304597	152.9705854	31.6227766	145.6021978	228.035085	130.3840481	58.30951895	161.245155	234.3074903	191.0497317	268.3281573	22.36067977	271.6615541	145.6021978	165.5294536	102.9563014	136.0147051	80.62257748	76.15773106	139.2838828	126.4911064	104.4030651	150.3329638	266.2705391	111.8033989	244.1311123	136.0147051	290.6888371	130.3840481	192.3538406	252.3885893	230.8679276	40	228.035085	183.5755975	187.8829423	80	302.3243292	255.5386468	193.1320792	130.3840481	245.1530134	233.4523506	176.9180601	193.1320792	170.2938637	241.6609195	41.23105626	197.9898987	202.4845673	94.33981132	67.08203932	184.3908891	0	172.0465053	141.4213562	223.6067977	42.42640687	250	210.9502311	121.6552506	161.245155	125.2996409	94.86832981	178.0449381	110	41.23105626	161.245155	236.0084744	150	100	219.544984	277.8488798	53.85164807	50	58.30951895	171.1724277	196.468827	180.2775638	30	231.9482701	258.069758	90	148.6606875	278.0287755	254.5584412	31.6227766	122.0655562	140	36.05551275	114.0175425	180.2775638	269.2582404	233.2380758	199.2485885
60	111.8033989	72.11102551	141.4213562	100.4987562	64.03124237	90.55385138	120.8304597	155.5634919	60	144.222051	90.55385138	186.0107524	20	64.03124237	30	141.4213562	150	202.4845673	140	86.02325267	90.55385138	60.8276253	92.19544457	114.0175425	94.86832981	101.9803903	110	158.113883	120.4159458	120.4159458	100	36.05551275	130	110.4536102	86.02325267	110	138.9244399	141.4213562	80	22.36067977	92.19544457	141.4213562	152.9705854	120.4159458	106.3014581	133.4166406	166.4331698	164.0121947	22.36067977	50	14.14213562	126.4911064	205.1828453	40	31.6227766	161.5549442	117.0469991	145.6021978	172.0465053	0	80	156.2049935	130.3840481	205.1828453	162.788206	82.46211251	170.8800749	80.62257748	110.4536102	50	104.4030651	148.6606875	121.6552506	90	22.36067977	82.46211251	94.86832981	140	167.6305461	125.2996409	120.8304597	174.642492	70.71067812	170	156.5247584	170.2938637	110.4536102	111.8033989	41.23105626	123.6931688	89.4427191	142.126704	50	145.6021978	136.0147051	133.4166406	64.03124237	130	101.9803903	120.4159458
61	125.2996409	44.72135955	220.9072203	22.36067977	64.03124237	127.2792206	170.2938637	114.0175425	20	215.4065923	14.14213562	130.3840481	60	136.0147051	110	220.9072203	120.4159458	273.1300057	60	147.6482306	114.0175425	108.1665383	72.80109889	120.8304597	142.126704	141.4213562	136.0147051	198.4943324	200.2498439	150	180	67.08203932	206.1552813	31.6227766	158.113883	190	211.896201	101.9803903	160	72.80109889	161.5549442	152.3154621	231.9482701	200.2498439	174.642492	170.2938637	237.6972865	232.594067	100.4987562	64.03124237	90.55385138	203.9607805	161.5549442	120	94.86832981	92.19544457	117.0469991	72.11102551	141.4213562	80	0	223.6067977	110.4536102	269.2582404	224.7220505	20	212.6029163	120.4159458	130.3840481	123.6931688	36.05551275	104.4030651	44.72135955	170	72.80109889	100	172.626765	220	162.788206	111.8033989	114.0175425	219.317122	58.30951895	219.317122	140.3566885	237.0653918	190.2629759	53.85164807	98.48857802	202.2374842	164.924225	110.4536102	64.03124237	184.3908891	110	58.30951895	136.0147051	210	181.1077028	187.8829423
62	140.3566885	189.7366596	121.6552506	237.6972865	167.6305461	110.4536102	70.71067812	230.2172887	205.9126028	20	228.4731932	270.1851217	172.0465053	156.5247584	134.5362405	82.46211251	210.9502311	50.99019514	278.5677655	76.15773106	130.3840481	117.0469991	182.4828759	150.3329638	90.55385138	100	120.4159458	86.02325267	110	111.8033989	101.9803903	156.5247584	150	246.9817807	70.71067812	100.4987562	30	220	107.7032961	176.9180601	64.03124237	145.6021978	133.4166406	90	50	94.86832981	22.36067977	10	134.5362405	205.1828453	142.126704	60	264.7640459	128.0624847	170.2938637	272.9468813	160.3121954	295.2964612	223.6067977	156.2049935	223.6067977	0	190.2629759	50	22.36067977	215.4065923	84.85281374	111.8033989	130.3840481	106.3014581	230.8679276	230	268.3281573	104.4030651	152.6433752	141.4213562	76.15773106	101.9803903	180.2775638	180.2775638	170.2938637	78.10249676	226.715681	64.03124237	194.1648784	14.14213562	110.4536102	225.6102835	125.2996409	130	145.6021978	210.2379604	161.5549442	89.4427191	200.2498439	259.6150997	92.19544457	100.4987562	82.46211251	36.05551275
63	50	70.71067812	246.9817807	104.4030651	67.08203932	82.46211251	120	40	110.4536102	192.3538406	101.9803903	80	120.8304597	192.0937271	148.6606875	228.4731932	22.36067977	240	130.3840481	126.4911064	63.2455532	94.33981132	41.23105626	40	101.9803903	90.55385138	70	126.4911064	224.7220505	80.62257748	202.4845673	94.33981132	248.394847	107.7032961	152.3154621	210.9502311	194.1648784	31.6227766	186.0107524	143.1782106	148.6606875	58.30951895	260.7680962	214.7091055	155.241747	101.9803903	210.9502311	200.2498439	134.5362405	155.241747	128.0624847	202.4845673	80.62257748	155.5634919	161.245155	94.33981132	30	165.5294536	42.42640687	130.3840481	110.4536102	190.2629759	0	222.0360331	180.2775638	90.55385138	139.2838828	85.44003745	60	136.0147051	85.44003745	41.23105626	139.2838828	194.1648784	108.1665383	58.30951895	178.8854382	237.0653918	53.85164807	10	20	148.6606875	161.245155	155.241747	30	200	216.3330765	67.08203932	106.3014581	236.0084744	212.1320344	20	80.62257748	114.0175425	10	100	138.9244399	228.2542442	192.3538406	162.788206
64	172.626765	232.594067	160.3121954	281.7800561	210.2379604	148.6606875	104.4030651	261.7250466	252.3885893	67.08203932	272.9468813	301.4962686	220.2271555	205.9126028	184.3908891	120.4159458	240.8318916	36.05551275	322.0248438	122.0655562	167.6305461	161.245155	221.3594362	182.4828759	130	136.0147051	152.9705854	100.4987562	152.9705854	141.4213562	148.6606875	202.4845673	192.3538406	290.6888371	120.4159458	145.6021978	76.15773106	253.179778	156.5247584	226.27417	113.137085	170	170	133.4166406	98.99494937	120.4159458	50.99019514	44.72135955	183.8477631	254.5584412	191.0497317	104.4030651	290.1723626	178.0449381	220.2271555	310.4834939	192.3538406	341.3209633	250	205.1828453	269.2582404	50	222.0360331	0	44.72135955	259.4224354	92.19544457	152.3154621	162.788206	155.5634919	273.1300057	263.0589288	313.8470965	152.3154621	200	180.2775638	125.2996409	140.3566885	200.9975124	212.1320344	202.2374842	82.46211251	275.8622845	70.71067812	220	36.05551275	155.241747	265.7066051	172.0465053	172.626765	193.1320792	241.8677324	205.9126028	110	231.9482701	300.8321791	141.4213562	141.4213562	130	84.85281374
65	130.3840481	187.8829423	143.1782106	237.0653918	165.5294536	104.4030651	60.8276253	220.2271555	208.0865205	41.23105626	228.2542442	260.1922366	176.9180601	170.8800749	144.222051	104.4030651	200	60.8276253	277.3084925	78.10249676	123.6931688	116.6190379	177.2004515	140.3566885	85.44003745	92.19544457	110.4536102	67.08203932	130.3840481	100	120.4159458	158.113883	170.2938637	245.9674775	80.62257748	120	50.99019514	210.9502311	123.6931688	184.3908891	72.11102551	131.5294644	155.241747	110.4536102	58.30951895	80.62257748	42.42640687	28.28427125	142.126704	212.6029163	148.6606875	80.62257748	251.7935662	138.9244399	180.2775638	266.8332813	150.3329638	296.8164416	210.9502311	162.788206	224.7220505	22.36067977	180.2775638	44.72135955	0	214.7091055	64.03124237	107.7032961	120.4159458	114.0175425	228.4731932	220.9072203	269.2582404	121.6552506	156.2049935	136.0147051	92.19544457	123.6931688	164.924225	170.2938637	160.3121954	56.56854249	233.4523506	42.42640687	181.1077028	22.36067977	130	221.3594362	128.0624847	150.3329638	162.788206	200.2498439	161.245155	72.80109889	190.2629759	256.3201124	100	121.6552506	100.4987562	44.72135955
66	108.1665383	28.28427125	223.6067977	22.36067977	50	114.0175425	158.113883	94.86832981	28.28427125	208.8061302	14.14213562	114.0175425	63.2455532	143.1782106	111.8033989	220	100.4987562	265.7066051	63.2455532	139.2838828	98.99494937	98.48857802	53.85164807	102.9563014	130.3840481	128.0624847	120.4159458	183.8477631	202.2374842	134.5362405	181.1077028	60.8276253	211.896201	31.6227766	152.9705854	191.0497317	206.1552813	82.46211251	161.245155	80.62257748	155.241747	134.1640786	235.3720459	200.2498439	167.6305461	155.5634919	230.8679276	224.7220505	100.4987562	78.10249676	90.55385138	200.9975124	143.1782106	121.6552506	102.9563014	80.62257748	98.48857802	84.85281374	121.6552506	82.46211251	20	215.4065923	90.55385138	259.4224354	214.7091055	0	197.9898987	108.1665383	114.0175425	120.4159458	22.36067977	85.44003745	56.56854249	171.1724277	70	84.85281374	170.2938637	220.9072203	143.1782106	92.19544457	94.86832981	205.1828453	76.15773106	206.1552813	120.4159458	228.4731932	192.3538406	36.05551275	92.19544457	206.1552813	170.8800749	90.55385138	53.85164807	169.7056275	90	50.99019514	131.5294644	210.9502311	180	180.2775638
67	94.33981132	169.7056275	196.977156	219.317122	148.6606875	86.02325267	50.99019514	177.2004515	200	100	212.1320344	215.8703314	178.8854382	200.2498439	162.788206	161.245155	155.241747	120.8304597	256.1249695	90.55385138	98.99494937	111.8033989	150	102.9563014	76.15773106	72.11102551	78.10249676	14.14213562	180.2775638	64.03124237	164.924225	152.6433752	218.4032967	226.715681	110.4536102	167.6305461	108.1665383	170.8800749	161.245155	193.1320792	100.4987562	82.46211251	210.2379604	161.5549442	92.19544457	42.42640687	106.3014581	92.19544457	155.241747	219.317122	158.113883	134.1640786	200.2498439	161.245155	196.468827	232.594067	111.8033989	282.8427125	161.245155	170.8800749	212.6029163	84.85281374	139.2838828	92.19544457	64.03124237	197.9898987	0	94.33981132	86.02325267	131.5294644	206.1552813	180.2775638	254.5584412	162.788206	156.5247584	113.137085	133.4166406	178.8854382	110	130	120.8304597	10	237.0653918	22.36067977	131.5294644	86.02325267	177.2004515	194.1648784	130	199.2485885	200.9975124	158.113883	150	28.28427125	148.6606875	230.2172887	120.4159458	174.642492	145.6021978	85.44003745
68	42.42640687	80.62257748	164.0121947	130.3840481	58.30951895	10	50	123.6931688	106.3014581	110	122.0655562	162.788206	85.44003745	126.4911064	82.46211251	143.1782106	107.7032961	162.788206	170	41.23105626	22.36067977	20	70.71067812	50	22.36067977	22.36067977	31.6227766	80.62257748	142.126704	40	120.4159458	58.30951895	170.2938637	138.9244399	67.08203932	128.0624847	110.4536102	111.8033989	106.3014581	101.9803903	63.2455532	67.08203932	178.0449381	130.3840481	70.71067812	53.85164807	130.3840481	121.6552506	70.71067812	126.4911064	70	117.0469991	165.5294536	85.44003745	110	161.245155	58.30951895	192.0937271	125.2996409	80.62257748	120.4159458	111.8033989	85.44003745	152.3154621	107.7032961	108.1665383	94.33981132	0	36.05551275	58.30951895	120.8304597	121.6552506	164.0121947	113.137085	63.2455532	30	94.33981132	152.6433752	100	76.15773106	67.08203932	100	143.1782106	98.99494937	100	123.6931688	134.5362405	114.0175425	40	155.5634919	138.9244399	104.4030651	56.56854249	67.08203932	94.86832981	148.6606875	56.56854249	144.222051	108.1665383	80
