param n=100;
param m=4;
param K = 18;
param Q = 60;
param L =40;
param HC:= 
1 239.453
2 231.682
3 268.779
4 259.268;

param o:
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100:=
46	165.5294536	155.5634919	164.0121947	92.19544457	70.71067812	44.72135955	78.10249676	170.2938637	60.8276253	94.33981132	150.3329638	20	31.6227766	100	156.2049935	110.4536102	134.1640786	128.0624847	169.7056275	212.1320344	130.3840481	10	78.10249676	148.6606875	141.4213562	101.9803903	80.62257748	134.5362405	167.6305461	78.10249676	156.2049935	180.2775638	120.4159458	123.6931688	155.241747	50.99019514	144.222051	41.23105626	50.99019514	80.62257748	44.72135955	116.6190379	147.6482306	136.0147051	100	0	152.3154621	14.14213562	67.08203932	226.715681	122.0655562	14.14213562	111.8033989	104.4030651	130.3840481	41.23105626	100.4987562	164.0121947	110.4536102	198.4943324	116.6190379	120.4159458	128.0624847	161.5549442	155.5634919	110	22.36067977	111.8033989	98.48857802	22.36067977	58.30951895	140.3566885	134.5362405	155.241747	80.62257748	148.6606875	130	130	70.71067812	169.7056275	78.10249676	50.99019514	120.4159458	170.2938637	122.0655562	140.3566885	107.7032961	134.5362405	128.0624847	100.4987562	156.2049935	100.4987562	80.62257748	134.1640786	42.42640687	172.0465053	148.6606875	120.4159458	180.2775638	130
47	228.4731932	254.9509757	41.23105626	94.33981132	219.544984	184.3908891	190	274.5906044	211.896201	245.9674775	70.71067812	161.245155	130.3840481	72.11102551	247.3863375	76.15773106	260	223.6067977	63.2455532	90.55385138	70.71067812	156.5247584	150	50	56.56854249	164.924225	131.5294644	64.03124237	319.5309062	136.0147051	72.11102551	41.23105626	53.85164807	275.1363298	306.757233	186.0107524	28.28427125	180.2775638	114.0175425	210.9502311	156.2049935	203.9607805	14.14213562	193.1320792	145.6021978	152.3154621	0	158.113883	85.44003745	322.8002478	41.23105626	147.6482306	167.6305461	174.642492	165.5294536	151.3274595	155.241747	272.9468813	158.113883	298.3286778	40	269.2582404	240.8318916	219.317122	58.30951895	148.6606875	170	194.1648784	250.7987241	155.241747	192.3538406	170	50	22.36067977	180.2775638	64.03124237	276.5863337	282.3118843	221.3594362	266.8332813	200.2498439	202.4845673	264.7640459	317.8049716	213.7755833	288.6173938	107.7032961	233.4523506	44.72135955	80.62257748	263.0589288	64.03124237	230.8679276	286.3564213	192.3538406	89.4427191	206.1552813	143.1782106	292.7456234	260.1922366
48	152.3154621	141.4213562	166.4331698	104.4030651	72.11102551	31.6227766	64.03124237	156.2049935	53.85164807	92.19544457	161.245155	31.6227766	44.72135955	110.4536102	142.126704	121.6552506	120.8304597	114.0175425	170.2938637	212.6029163	141.4213562	22.36067977	92.19544457	150	142.126704	90.55385138	72.80109889	134.5362405	161.5549442	92.19544457	155.5634919	183.5755975	130	117.0469991	148.6606875	60	147.6482306	50	63.2455532	67.08203932	58.30951895	102.9563014	152.3154621	123.6931688	90.55385138	14.14213562	158.113883	0	72.80109889	212.6029163	125.2996409	28.28427125	100.4987562	92.19544457	120	30	90	150	100	184.3908891	120.8304597	111.8033989	114.0175425	148.6606875	156.2049935	100.4987562	30	98.48857802	94.33981132	10	44.72135955	130	136.0147051	162.788206	67.08203932	148.6606875	120.4159458	125.2996409	63.2455532	155.5634919	64.03124237	44.72135955	110	161.245155	108.1665383	131.5294644	120.8304597	120.4159458	130.3840481	111.8033989	142.126704	110	72.80109889	130.3840481	44.72135955	170.2938637	136.0147051	111.8033989	166.4331698	117.0469991
49	176.9180601	187.8829423	98.99494937	58.30951895	136.0147051	100.4987562	114.0175425	206.1552813	126.4911064	161.245155	98.48857802	78.10249676	50	50	183.5755975	64.03124237	182.4828759	156.5247584	108.1665383	150	80.62257748	72.11102551	90.55385138	86.02325267	80.62257748	106.3014581	70.71067812	76.15773106	234.0939982	80	98.48857802	114.0175425	63.2455532	189.7366596	221.3594362	106.3014581	78.10249676	98.99494937	41.23105626	130.3840481	80.62257748	138.9244399	80.62257748	141.4213562	92.19544457	67.08203932	85.44003745	72.80109889	0	259.4224354	56.56854249	64.03124237	113.137085	114.0175425	122.0655562	70.71067812	98.99494937	202.4845673	106.3014581	232.594067	50	184.3908891	167.6305461	169.7056275	94.33981132	100	86.02325267	130.3840481	165.5294536	70.71067812	110	130.3840481	72.11102551	90.55385138	107.7032961	89.4427191	192.3538406	196.977156	136.0147051	201.246118	121.6552506	117.0469991	181.1077028	233.4523506	147.6482306	203.9607805	80.62257748	165.5294536	64.03124237	56.56854249	193.1320792	44.72135955	145.6021978	201.246118	108.1665383	117.0469991	155.5634919	102.9563014	221.3594362	181.1077028
50	100	72.11102551	304.1381265	310.6444913	233.2380758	183.8477631	150	56.56854249	194.1648784	219.317122	357.7708764	240.4163056	256.1249695	308.8689042	76.15773106	322.4903099	102.9563014	102.9563014	291.5475947	320	340	233.4523506	304.1381265	284.4292531	274.5906044	158.113883	193.1320792	264.7640459	200.2498439	304.7950131	271.6615541	323.8826948	322.0248438	186.8154169	191.0497317	256.1249695	298.3286778	248.394847	272.0294102	148.6606875	268.7005769	120.8304597	310.4834939	131.5294644	177.2004515	226.715681	322.8002478	212.6029163	259.4224354	0	281.6025568	240.8318916	155.241747	148.6606875	161.245155	194.1648784	167.6305461	64.03124237	164.924225	28.28427125	284.6049894	167.6305461	98.99494937	110	282.8427125	174.642492	233.4523506	130	206.1552813	206.1552813	169.7056275	160.3121954	276.5863337	338.3784863	152.6433752	272.9468813	155.241747	206.1552813	188.6796226	58.30951895	148.6606875	200	148.6606875	160	111.8033989	162.788206	330.1514804	94.33981132	278.9265136	313.8470965	70.71067812	304.1381265	183.5755975	215.8703314	228.035085	270.1851217	120.4159458	182.4828759	53.85164807	111.8033989
51	187.8829423	213.7755833	42.42640687	90.55385138	192.0937271	148.6606875	150.3329638	233.4523506	178.8854382	216.3330765	94.33981132	134.5362405	106.3014581	70	206.1552813	80.62257748	220.2271555	182.4828759	53.85164807	94.33981132	85.44003745	128.0624847	139.2838828	31.6227766	30	123.6931688	90.55385138	31.6227766	286.3564213	126.4911064	50	58.30951895	63.2455532	241.6609195	273.1300057	162.788206	22.36067977	155.5634919	94.33981132	172.626765	136.0147051	162.788206	30	152.3154621	104.4030651	122.0655562	41.23105626	125.2996409	56.56854249	281.6025568	0	120.4159458	126.4911064	133.4166406	125.2996409	114.0175425	114.0175425	231.9482701	117.0469991	257.0992026	10	234.0939982	200.2498439	178.8854382	41.23105626	107.7032961	142.126704	152.9705854	219.544984	120.8304597	155.241747	130.3840481	20	58.30951895	140	40	240.4163056	250.5992817	187.8829423	225.6102835	161.245155	170	228.035085	281.6025568	172.626765	252.9822128	110	192.3538406	10	80	222.0360331	60	196.977156	255.5386468	164.0121947	70	165.5294536	102.9563014	251.7935662	220.9072203
52	178.8854382	169.7056275	162.788206	80.62257748	72.11102551	58.30951895	92.19544457	184.3908891	70	98.48857802	140	14.14213562	20	90.55385138	170.2938637	100	147.6482306	142.126704	170.2938637	212.6029163	120	10	64.03124237	148.6606875	142.126704	114.0175425	90	136.0147051	174.642492	64.03124237	158.113883	178.0449381	111.8033989	131.5294644	162.788206	44.72135955	142.126704	36.05551275	40	94.33981132	31.6227766	130.3840481	144.222051	148.6606875	110.4536102	14.14213562	147.6482306	28.28427125	64.03124237	240.8318916	120.4159458	0	123.6931688	117.0469991	141.4213562	53.85164807	111.8033989	178.0449381	121.6552506	212.6029163	114.0175425	130	142.126704	174.642492	156.2049935	120.4159458	22.36067977	125.2996409	104.4030651	36.05551275	72.11102551	151.3274595	134.5362405	148.6606875	94.33981132	150	140.3566885	136.0147051	80	183.8477631	92.19544457	60	131.5294644	180	136.0147051	150	94.86832981	148.6606875	127.2792206	90	170.2938637	92.19544457	90	139.2838828	44.72135955	174.9285568	161.5549442	130	194.1648784	143.1782106
53	64.03124237	90	150.3329638	170.2938637	162.788206	92.19544457	58.30951895	110	126.4911064	170.8800749	208.0865205	131.5294644	130	162.788206	80.62257748	176.9180601	111.8033989	60.8276253	140.3566885	174.642492	192.0937271	121.6552506	183.8477631	130.3840481	120.4159458	10	42.42640687	110.4536102	212.6029163	178.8854382	120.4159458	170.2938637	172.0465053	172.0465053	198.4943324	160.3121954	143.1782106	150.3329638	138.9244399	86.02325267	155.241747	41.23105626	155.241747	28.28427125	22.36067977	111.8033989	167.6305461	100.4987562	113.137085	155.241747	126.4911064	123.6931688	0	14.14213562	22.36067977	70.71067812	14.14213562	110.4536102	10	131.5294644	130	156.2049935	85.44003745	56.56854249	130	20	130.3840481	31.6227766	165.5294536	90.55385138	85.44003745	31.6227766	121.6552506	183.8477631	44.72135955	120	155.5634919	188.6796226	130	100.4987562	72.11102551	123.6931688	141.4213562	192.0937271	50.99019514	169.7056275	192.0937271	70.71067812	123.6931688	169.7056275	100.4987562	156.2049935	134.1640786	197.2308292	140.3566885	123.6931688	42.42640687	31.6227766	130.3840481	116.6190379
54	64.03124237	80.62257748	160	169.7056275	151.3274595	80.62257748	44.72135955	100.4987562	114.0175425	158.113883	210.9502311	123.6931688	125.2996409	164.0121947	72.80109889	178.0449381	98.48857802	50	151.3274595	186.8154169	194.1648784	114.0175425	178.8854382	140	130	10	44.72135955	120	198.4943324	174.9285568	131.5294644	180	174.9285568	158.113883	184.3908891	151.3274595	151.3274595	141.4213562	136.0147051	72.11102551	148.6606875	30	162.788206	31.6227766	30	104.4030651	174.642492	92.19544457	114.0175425	148.6606875	133.4166406	117.0469991	14.14213562	0	36.05551275	63.2455532	20	100	22.36067977	123.6931688	136.0147051	142.126704	72.80109889	58.30951895	140.3566885	31.6227766	121.6552506	20	152.3154621	82.46211251	72.80109889	44.72135955	130.3840481	189.7366596	31.6227766	130.3840481	141.4213562	174.9285568	117.0469991	92.19544457	58.30951895	111.8033989	127.2792206	178.0449381	40	155.5634919	191.0497317	60	131.5294644	170.2938637	90	158.113883	120.8304597	183.5755975	130	136.0147051	44.72135955	44.72135955	120	102.9563014
55	63.2455532	101.9803903	143.1782106	180.2775638	184.3908891	114.0175425	80.62257748	121.6552506	148.6606875	193.1320792	212.6029163	150.3329638	145.6021978	170.2938637	90.55385138	184.3908891	130.3840481	76.15773106	130.3840481	161.245155	197.9898987	140.3566885	199.2485885	123.6931688	114.0175425	31.6227766	53.85164807	104.4030651	234.3074903	193.1320792	110.4536102	162.788206	176.9180601	194.1648784	220.2271555	180	139.2838828	170	152.3154621	108.1665383	172.626765	58.30951895	152.3154621	30	31.6227766	130.3840481	165.5294536	120	122.0655562	161.245155	125.2996409	141.4213562	22.36067977	36.05551275	0	90	30	123.6931688	20	140	130.3840481	178.0449381	102.9563014	53.85164807	121.6552506	22.36067977	150	50	187.8829423	110	107.7032961	10	117.0469991	183.5755975	67.08203932	111.8033989	176.9180601	210.9502311	152.3154621	110.4536102	94.33981132	145.6021978	162.788206	212.6029163	67.08203932	191.0497317	202.4845673	85.44003745	120.8304597	178.0449381	114.0175425	162.788206	156.5247584	219.544984	161.245155	110.4536102	41.23105626	22.36067977	143.1782106	136.0147051
56	125.2996409	122.0655562	152.3154621	116.6190379	98.48857802	36.05551275	44.72135955	138.9244399	70.71067812	114.0175425	167.6305461	60.8276253	64.03124237	117.0469991	120.4159458	130	111.8033989	92.19544457	152.6433752	194.1648784	148.6606875	50.99019514	116.6190379	134.1640786	125.2996409	60.8276253	44.72135955	116.6190379	174.9285568	114.0175425	136.0147051	170.8800749	133.4166406	130.3840481	161.245155	90	136.0147051	80	78.10249676	60	85.44003745	78.10249676	143.1782106	94.86832981	60.8276253	41.23105626	151.3274595	30	70.71067812	194.1648784	114.0175425	53.85164807	70.71067812	63.2455532	90	0	60	134.1640786	70	166.4331698	111.8033989	120.8304597	98.48857802	120.8304597	138.9244399	70.71067812	60	72.11102551	113.137085	20	41.23105626	100	120.8304597	160	42.42640687	130.3840481	126.4911064	142.126704	78.10249676	136.0147051	50.99019514	64.03124237	114.0175425	167.6305461	84.85281374	139.2838828	136.0147051	100	117.0469991	120.8304597	125.2996409	114.0175425	86.02325267	148.6606875	72.80109889	148.6606875	107.7032961	82.46211251	152.3154621	110.4536102
57	78.10249676	100.4987562	140	156.2049935	155.241747	85.44003745	56.56854249	120.4159458	120.8304597	165.5294536	194.1648784	120.4159458	117.0469991	148.6606875	92.19544457	162.788206	117.0469991	70	131.5294644	167.6305461	178.0449381	110.4536102	170.8800749	120	110	10	28.28427125	100	212.1320344	165.5294536	111.8033989	160	158.113883	170.2938637	197.9898987	150	131.5294644	140	125.2996409	84.85281374	143.1782106	50	143.1782106	42.42640687	10	100.4987562	155.241747	90	98.99494937	167.6305461	114.0175425	111.8033989	14.14213562	20	30	60	0	120	10	143.1782106	117.0469991	155.5634919	92.19544457	70.71067812	120.4159458	14.14213562	120	40	161.245155	80	80.62257748	40	110.4536102	170.8800749	42.42640687	110.4536102	156.2049935	186.0107524	125.2996409	111.8033989	70.71067812	117.0469991	142.126704	194.1648784	60	170.2938637	178.0449381	80	111.8033989	155.5634919	110	142.126704	130.3840481	194.1648784	131.5294644	117.0469991	56.56854249	28.28427125	140	120.8304597
58	78.10249676	22.36067977	260	250.5992817	170	120.4159458	89.4427191	10	130.3840481	158.113883	300.8321791	176.9180601	194.1648784	250.7987241	36.05551275	264.0075756	41.23105626	50	250.7987241	284.4292531	282.3118843	170.2938637	240.8318916	240	230	110	141.4213562	220	152.9705854	242.0743687	230.8679276	280	265.7066051	130.3840481	141.4213562	192.0937271	250.7987241	184.3908891	210.9502311	84.85281374	205.1828453	70	261.7250466	94.86832981	130	164.0121947	272.9468813	150	202.4845673	64.03124237	231.9482701	178.0449381	110.4536102	100	123.6931688	134.1640786	120	0	120.4159458	36.05551275	233.4523506	110.4536102	36.05551275	86.02325267	240.208243	130.3840481	169.7056275	80	145.6021978	144.222051	106.3014581	126.4911064	230.2172887	286.3564213	94.86832981	230.2172887	100	150.3329638	125.2996409	22.36067977	86.02325267	136.0147051	90.55385138	117.0469991	60	110.4536102	269.2582404	40	230.8679276	254.9509757	10	246.9817807	120.8304597	160.3121954	164.0121947	233.4523506	89.4427191	141.4213562	20	50.99019514
59	72.11102551	100	140.3566885	164.0121947	164.924225	94.86832981	64.03124237	120	130	174.642492	200	130.3840481	126.4911064	155.5634919	90.55385138	169.7056275	120.8304597	70.71067812	130.3840481	164.924225	184.3908891	120.4159458	180.2775638	120.4159458	110.4536102	14.14213562	36.05551275	100.4987562	219.317122	174.642492	110.4536102	160.3121954	164.0121947	178.0449381	205.1828453	160	133.4166406	150	134.1640786	92.19544457	152.9705854	50.99019514	145.6021978	36.05551275	14.14213562	110.4536102	158.113883	100	106.3014581	164.924225	117.0469991	121.6552506	10	22.36067977	20	70	10	120.4159458	0	141.4213562	120.8304597	162.788206	94.86832981	64.03124237	120	10	130	41.23105626	170	90	89.4427191	30	111.8033989	174.642492	50	110	162.788206	194.1648784	134.1640786	110.4536102	78.10249676	126.4911064	148.6606875	200	60.8276253	176.9180601	186.0107524	80.62257748	114.0175425	162.788206	110.4536102	148.6606875	138.9244399	202.4845673	141.4213562	114.0175425	50	22.36067977	140.3566885	125.2996409
60	82.46211251	44.72135955	281.6025568	283.019434	205.9126028	155.5634919	122.0655562	28.28427125	166.4331698	193.1320792	331.0589071	212.1320344	228.035085	281.7800561	50.99019514	295.2964612	76.15773106	76.15773106	270.1851217	300.6659276	313.0495168	205.1828453	275.8622845	261.7250466	251.7935662	133.4166406	167.6305461	241.8677324	180.2775638	276.5863337	250.1999201	301.4962686	295.4657341	162.788206	170	228.035085	274.5906044	220.2271555	244.1311123	120.4159458	240.4163056	94.86832981	286.3564213	110	152.9705854	198.4943324	298.3286778	184.3908891	232.594067	28.28427125	257.0992026	212.6029163	131.5294644	123.6931688	140	166.4331698	143.1782106	36.05551275	141.4213562	0	259.6150997	143.1782106	70.71067812	92.19544457	260.7680962	151.3274595	205.1828453	104.4030651	180.2775638	178.0449381	141.4213562	140.3566885	253.179778	313.2091953	125.2996409	250.7987241	131.5294644	182.4828759	161.245155	31.6227766	120.4159458	172.0465053	123.6931688	141.4213562	85.44003745	140.3566885	302.3243292	67.08203932	254.9509757	286.5309756	42.42640687	277.3084925	156.5247584	192.3538406	200	250.1999201	100.4987562	160.3121954	30	85.44003745
61	192.3538406	215.8703314	50	80.62257748	186.0107524	145.6021978	150	235.3720459	174.642492	210.9502311	86.02325267	128.0624847	98.99494937	60	208.8061302	70.71067812	220	184.3908891	63.2455532	102.9563014	76.15773106	122.0655562	130	41.23105626	40	126.4911064	92.19544457	41.23105626	282.3118843	117.0469991	60	64.03124237	53.85164807	237.6972865	269.2582404	155.5634919	28.28427125	148.6606875	86.02325267	171.1724277	128.0624847	164.924225	31.6227766	156.5247584	107.7032961	116.6190379	40	120.8304597	50	284.6049894	10	114.0175425	130	136.0147051	130.3840481	111.8033989	117.0469991	233.4523506	120.8304597	259.6150997	0	230.8679276	200.9975124	183.5755975	50.99019514	111.8033989	136.0147051	155.241747	214.7091055	117.0469991	152.9705854	136.0147051	30	53.85164807	140.3566885	50	237.6972865	245.9674775	183.8477631	228.035085	160.3121954	165.5294536	225.6102835	278.9265136	174.642492	250	100	194.1648784	20	70	223.6067977	50	193.1320792	250.5992817	158.113883	80	170	108.1665383	253.179778	220.2271555
62	167.6305461	120.4159458	273.1300057	210.2379604	80.62257748	85.44003745	98.99494937	120.4159458	60	56.56854249	270	120.4159458	150	220.2271555	131.5294644	230	70	117.0469991	272.9468813	313.8470965	250	120	177.2004515	254.9509757	245.9674775	148.6606875	158.113883	237.0653918	56.56854249	184.3908891	255.5386468	291.5475947	240.8318916	20	42.42640687	117.0469991	256.3201124	114.0175425	170	70.71067812	143.1782106	125.2996409	262.488095	161.245155	162.788206	120.4159458	269.2582404	111.8033989	184.3908891	167.6305461	234.0939982	130	156.2049935	142.126704	178.0449381	120.8304597	155.5634919	110.4536102	162.788206	143.1782106	230.8679276	0	92.19544457	170.8800749	259.4224354	169.7056275	110.4536102	130.3840481	42.42640687	114.0175425	80.62257748	186.0107524	241.6609195	274.5906044	113.137085	250.5992817	14.14213562	40	50	130	84.85281374	70	20	50	120.8304597	20	222.0360331	114.0175425	237.6972865	220	110	220.9072203	40	50	92.19544457	266.2705391	165.5294536	183.8477631	114.0175425	60
63	76.15773106	31.6227766	230.8679276	214.7091055	139.2838828	84.85281374	53.85164807	42.42640687	98.48857802	131.5294644	265.7066051	141.4213562	158.113883	215.4065923	40	228.4731932	28.28427125	28.28427125	223.6067977	259.6150997	246.9817807	134.5362405	205.1828453	210.9502311	200.9975124	82.46211251	110	191.0497317	143.1782106	206.1552813	203.9607805	250.7987241	230.8679276	111.8033989	130	158.113883	220	150	174.9285568	50	169.7056275	44.72135955	230.2172887	78.10249676	101.9803903	128.0624847	240.8318916	114.0175425	167.6305461	98.99494937	200.2498439	142.126704	85.44003745	72.80109889	102.9563014	98.48857802	92.19544457	36.05551275	94.86832981	70.71067812	200.9975124	92.19544457	0	80.62257748	212.1320344	104.4030651	134.5362405	53.85164807	120.4159458	108.1665383	70.71067812	108.1665383	200.2498439	253.179778	60.8276253	202.2374842	85.44003745	131.5294644	94.86832981	44.72135955	50	102.9563014	72.80109889	114.0175425	36.05551275	98.48857802	233.2380758	22.36067977	200	219.317122	28.28427125	211.896201	92.19544457	141.4213562	130.3840481	208.8061302	78.10249676	117.0469991	53.85164807	36.05551275
64	10	64.03124237	196.468827	226.715681	200.2498439	131.5294644	90.55385138	80.62257748	160	200.9975124	264.0075756	180.2775638	183.5755975	219.317122	50	233.4523506	108.1665383	53.85164807	182.4828759	210	248.394847	170.8800749	237.0653918	177.2004515	167.6305461	64.03124237	98.99494937	158.113883	223.6067977	233.2380758	162.788206	215.8703314	228.035085	189.7366596	210.2379604	206.1552813	193.1320792	196.468827	194.1648784	110.4536102	206.1552813	50	206.1552813	28.28427125	78.10249676	161.5549442	219.317122	148.6606875	169.7056275	110	178.8854382	174.642492	56.56854249	58.30951895	53.85164807	120.8304597	70.71067812	86.02325267	64.03124237	92.19544457	183.5755975	170.8800749	80.62257748	0	174.642492	72.11102551	177.2004515	50.99019514	192.3538406	139.2838828	120.4159458	50.99019514	170.8800749	237.0653918	82.46211251	164.924225	165.5294536	208.8061302	160.3121954	67.08203932	100	160.3121954	152.3154621	194.1648784	50.99019514	178.8854382	248.394847	58.30951895	174.642492	226.27417	78.10249676	212.6029163	161.245155	218.4032967	182.4828759	160.3121954	14.14213562	76.15773106	102.9563014	116.6190379
65	184.3908891	220	22.36067977	131.5294644	226.27417	174.9285568	167.6305461	240	208.0865205	248.394847	126.4911064	170.2938637	144.222051	110.4536102	210.2379604	120	235.3720459	190.2629759	14.14213562	56.56854249	121.6552506	162.788206	180.2775638	10	14.14213562	130.3840481	104.4030651	22.36067977	313.8470965	167.6305461	14.14213562	41.23105626	100.4987562	269.2582404	300.1666204	200	31.6227766	192.0937271	134.1640786	193.1320792	174.9285568	170.2938637	44.72135955	151.3274595	110.4536102	155.5634919	58.30951895	156.2049935	94.33981132	282.8427125	41.23105626	156.2049935	130	140.3566885	121.6552506	138.9244399	120.4159458	240.208243	120	260.7680962	50.99019514	259.4224354	212.1320344	174.642492	0	110	176.9180601	160.3121954	250	150	178.8854382	123.6931688	22.36067977	80.62257748	155.241747	10	264.0075756	280.1785145	216.3330765	230.2172887	180.2775638	200	250.7987241	304.6309242	180.2775638	277.3084925	150.3329638	200.2498439	31.6227766	120.4159458	230.2172887	100.4987562	224.7220505	286.0069929	197.9898987	31.6227766	162.788206	100.4987562	260.1922366	237.6972865
66	80.62257748	110	130.3840481	158.113883	167.6305461	98.48857802	70.71067812	130	134.1640786	178.8854382	192.0937271	130	123.6931688	148.6606875	100.4987562	162.788206	130	80.62257748	120.4159458	155.241747	176.9180601	120	177.2004515	110.4536102	100.4987562	22.36067977	31.6227766	90.55385138	226.27417	170.8800749	100.4987562	150.3329638	156.2049935	184.3908891	212.1320344	160.3121954	123.6931688	150.3329638	130	98.99494937	151.3274595	60.8276253	136.0147051	44.72135955	10	110	148.6606875	100.4987562	100	174.642492	107.7032961	120.4159458	20	31.6227766	22.36067977	70.71067812	14.14213562	130.3840481	10	151.3274595	111.8033989	169.7056275	104.4030651	72.11102551	110	0	130.3840481	50.99019514	174.9285568	90.55385138	94.33981132	31.6227766	101.9803903	165.5294536	56.56854249	100	170.2938637	200	138.9244399	120.4159458	84.85281374	130	156.2049935	208.0865205	70.71067812	184.3908891	180.2775638	90.55385138	104.4030651	156.2049935	120.4159458	141.4213562	144.222051	208.0865205	143.1782106	104.4030651	58.30951895	14.14213562	150.3329638	134.1640786
67	180.2775638	164.0121947	184.3908891	100	50	50	89.4427191	176.9180601	50.99019514	76.15773106	160.3121954	10	41.23105626	111.8033989	166.4331698	120.4159458	136.0147051	138.9244399	191.0497317	233.4523506	140.3566885	14.14213562	72.11102551	169.7056275	162.788206	120.4159458	101.9803903	156.2049935	152.9705854	76.15773106	178.0449381	200	133.4166406	110.4536102	141.4213562	30	164.0121947	20	60.8276253	84.85281374	36.05551275	130	166.4331698	152.9705854	120.4159458	22.36067977	170	30	86.02325267	233.4523506	142.126704	22.36067977	130.3840481	121.6552506	150	60	120	169.7056275	130	205.1828453	136.0147051	110.4536102	134.5362405	177.2004515	176.9180601	130.3840481	0	126.4911064	82.46211251	40	64.03124237	160	155.5634919	170.8800749	94.86832981	170.2938637	121.6552506	114.0175425	60.8276253	178.0449381	86.02325267	41.23105626	114.0175425	160.3121954	134.1640786	130.3840481	111.8033989	144.222051	148.6606875	110.4536102	162.788206	114.0175425	70.71067812	117.0469991	22.36067977	194.1648784	164.924225	141.4213562	184.3908891	130.3840481
68	53.85164807	60.8276253	180	184.3908891	150	80.62257748	40	80.62257748	110.4536102	152.9705854	228.2542442	130	136.0147051	180.2775638	53.85164807	194.1648784	80.62257748	30	171.1724277	206.1552813	210.9502311	120.8304597	188.6796226	160	150	30	63.2455532	140	186.0107524	186.0107524	151.3274595	200	192.3538406	147.6482306	172.0465053	155.241747	171.1724277	145.6021978	148.6606875	63.2455532	156.5247584	10	182.4828759	31.6227766	50	111.8033989	194.1648784	98.48857802	130.3840481	130	152.9705854	125.2996409	31.6227766	20	50	72.11102551	40	80	41.23105626	104.4030651	155.241747	130.3840481	53.85164807	50.99019514	160.3121954	50.99019514	126.4911064	0	145.6021978	89.4427191	70	56.56854249	150.3329638	208.8061302	31.6227766	150.3329638	128.0624847	165.5294536	111.8033989	72.80109889	50.99019514	110	114.0175425	162.788206	20	142.126704	205.1828453	40	151.3274595	186.0107524	70	174.9285568	114.0175425	174.642492	131.5294644	155.241747	40	63.2455532	100	86.02325267
69	191.0497317	151.3274595	260.7680962	181.1077028	41.23105626	78.10249676	107.7032961	155.241747	42.42640687	14.14213562	241.8677324	92.19544457	123.6931688	194.1648784	160.3121954	202.2374842	104.4030651	140.3566885	264.0075756	306.1045573	222.0360331	94.86832981	141.4213562	244.1311123	236.0084744	156.5247584	156.2049935	228.035085	70.71067812	150.3329638	248.394847	277.8488798	215.8703314	31.6227766	60	80.62257748	241.8677324	80	143.1782106	82.46211251	110	143.1782106	245.9674775	177.2004515	166.4331698	98.48857802	250.7987241	94.33981132	165.5294536	206.1552813	219.544984	104.4030651	165.5294536	152.3154621	187.8829423	113.137085	161.245155	145.6021978	170	180.2775638	214.7091055	42.42640687	120.4159458	192.3538406	250	174.9285568	82.46211251	145.6021978	0	100	80.62257748	196.977156	230.2172887	252.9822128	120.8304597	242.0743687	56.56854249	31.6227766	36.05551275	162.788206	94.86832981	50	58.30951895	85.44003745	141.4213562	58.30951895	190	140	224.7220505	192.3538406	143.1782106	196.468827	31.6227766	36.05551275	60.8276253	261.7250466	184.3908891	188.6796226	152.3154621	94.86832981
70	143.1782106	134.5362405	161.245155	107.7032961	80.62257748	30	56.56854249	150	58.30951895	98.99494937	162.788206	41.23105626	50	111.8033989	134.5362405	123.6931688	117.0469991	106.3014581	164.0121947	206.1552813	143.1782106	31.6227766	100	144.222051	136.0147051	80.62257748	63.2455532	128.0624847	165.5294536	98.99494937	148.6606875	178.8854382	130.3840481	120.8304597	152.3154621	70	143.1782106	60	67.08203932	63.2455532	67.08203932	94.33981132	148.6606875	114.0175425	80.62257748	22.36067977	155.241747	10	70.71067812	206.1552813	120.8304597	36.05551275	90.55385138	82.46211251	110	20	80	144.222051	90	178.0449381	117.0469991	114.0175425	108.1665383	139.2838828	150	90.55385138	40	89.4427191	100	0	41.23105626	120	130.3840481	161.245155	58.30951895	142.126704	121.6552506	130.3840481	67.08203932	148.6606875	58.30951895	50	110.4536102	162.788206	100	133.4166406	125.2996409	113.137085	125.2996409	114.0175425	136.0147051	110.4536102	76.15773106	136.0147051	53.85164807	162.788206	126.4911064	101.9803903	161.245155	114.0175425
